District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Kamareddy,Nizamsagar,25-Jul-22,4.9,23.1,30,64.9,99.9,0,7.6,7,2022
Kamareddy,Nizamsagar,26-Jul-22,9.3,22.8,30.7,64,99.9,0,24.4,7,2022
Kamareddy,Nizamsagar,27-Jul-22,0.8,23,27.9,75,99.9,0,32.6,7,2022
Kamareddy,Nizamsagar,28-Jul-22,3.8,23.5,32.7,56.2,99.9,0,32.6,7,2022
Kamareddy,Nizamsagar,29-Jul-22,1.8,23.9,34,54.7,99.9,0,16.7,7,2022
Kamareddy,Nizamsagar,30-Jul-22,3.2,24.6,32.9,60.9,99.9,0,16.7,7,2022
Kamareddy,Nizamsagar,31-Jul-22,4,23.8,33.8,54.6,99.9,0,4,7,2022
Kamareddy,Pedda Kodapgal,1-Jul-22,0.5,27.7,35.2,64,96.2,0,7.1,7,2022
Kamareddy,Pedda Kodapgal,2-Jul-22,5.3,26.9,35.2,59.5,98.8,0,9.6,7,2022
Kamareddy,Pedda Kodapgal,3-Jul-22,10.8,26.4,32.7,76.9,100,0,9.3,7,2022
Kamareddy,Pedda Kodapgal,4-Jul-22,77,24.1,34,69.6,100,0,7.3,7,2022
Kamareddy,Pedda Kodapgal,5-Jul-22,4,23.8,33.6,74.7,93,0,7.9,7,2022
Kamareddy,Pedda Kodapgal,6-Jul-22,41.3,23.8,33.1,69.8,94.6,0,9.1,7,2022
Kamareddy,Pedda Kodapgal,7-Jul-22,3.8,24.6,32.4,73,94.5,0,9.3,7,2022
Kamareddy,Pedda Kodapgal,8-Jul-22,9.3,24.7,32.9,68.8,99.6,0,4.6,7,2022
Kamareddy,Pedda Kodapgal,9-Jul-22,32.8,22.9,26,73,87.9,0,6.1,7,2022
Kamareddy,Pedda Kodapgal,10-Jul-22,49,23.1,24.7,79.9,88.2,0,4.9,7,2022
Kamareddy,Pedda Kodapgal,11-Jul-22,10,23.9,25.9,76.3,87.2,0,4,7,2022
Kamareddy,Pedda Kodapgal,12-Jul-22,14.8,23,27.7,71.5,86.5,0,6.1,7,2022
Kamareddy,Pedda Kodapgal,13-Jul-22,35.2,22,25.1,72.5,83,0.3,8.4,7,2022
Kamareddy,Pedda Kodapgal,14-Jul-22,30.2,21.9,22.9,96.9,99.7,2.5,5.8,7,2022
Kamareddy,Pedda Kodapgal,15-Jul-22,2,23.8,26.2,88.8,96,0,5.1,7,2022
Kamareddy,Pedda Kodapgal,16-Jul-22,0,23.7,30.2,78.5,94.9,0.1,5.1,7,2022
Kamareddy,Pedda Kodapgal,17-Jul-22,0,24.6,32.1,86.4,100,1.1,5.7,7,2022
Kamareddy,Pedda Kodapgal,18-Jul-22,16.8,22.5,27,88.6,100,0.1,5.8,7,2022
Kamareddy,Pedda Kodapgal,19-Jul-22,0,23.2,28.2,84.4,96.2,0,6,7,2022
Kamareddy,Pedda Kodapgal,20-Jul-22,0,23.1,31.8,71.6,97.8,0,5.1,7,2022
Kamareddy,Pedda Kodapgal,21-Jul-22,4,22.8,31.9,67.9,99,0,7,7,2022
Kamareddy,Pedda Kodapgal,22-Jul-22,0.5,23.7,29.7,77.2,97.9,0,5.2,7,2022
Kamareddy,Pedda Kodapgal,23-Jul-22,50.8,23.8,29.5,79,98.4,0,9.2,7,2022
Kamareddy,Pedda Kodapgal,24-Jul-22,1.8,24.8,27.1,85.3,96.5,0,6.2,7,2022
Kamareddy,Pedda Kodapgal,25-Jul-22,1.3,24.3,29.2,84.6,97.5,0,7.6,7,2022
Kamareddy,Pedda Kodapgal,26-Jul-22,3.3,24,31,77.9,98.3,0,5.8,7,2022
Kamareddy,Pedda Kodapgal,27-Jul-22,0,24.1,27,79.8,97.5,0,5.9,7,2022
Kamareddy,Pedda Kodapgal,28-Jul-22,1,25.2,31.2,75.3,98.4,0,6.8,7,2022
Kamareddy,Pedda Kodapgal,29-Jul-22,0,24.4,32.5,64.5,100,0,16.9,7,2022
Kamareddy,Pedda Kodapgal,30-Jul-22,0,25.4,31.3,80,98.1,0,9.1,7,2022
Kamareddy,Pedda Kodapgal,31-Jul-22,1.5,23.8,31.6,77.6,97.3,0,6.8,7,2022
Kamareddy,Pitlam,1-Jul-22,4.9,26.1,33.8,63.1,96.9,0,14.1,7,2022
Kamareddy,Pitlam,2-Jul-22,4.1,24.8,33.7,51.1,92.8,0,12.7,7,2022
Kamareddy,Pitlam,3-Jul-22,12,24.8,32.1,64.1,97,0,8.2,7,2022
Kamareddy,Pitlam,4-Jul-22,83.4,24.4,32.5,58.3,97.6,0,9.3,7,2022
Kamareddy,Pitlam,5-Jul-22,3.1,25.3,32.4,76.9,93.1,0,15.3,7,2022
Kamareddy,Pitlam,6-Jul-22,30.9,24.5,32.3,73.5,96.9,0,11.8,7,2022
Kamareddy,Pitlam,7-Jul-22,2,26,31.8,76.9,96.9,2.5,14.6,7,2022
Kamareddy,Pitlam,8-Jul-22,10.9,25.6,32.5,72.6,97.1,0.3,15,7,2022
Kamareddy,Pitlam,9-Jul-22,31.7,24.5,28.5,76.5,97,4.5,18.9,7,2022
Kamareddy,Pitlam,10-Jul-22,56.9,24.7,27.1,83.9,96.9,1.5,16,7,2022
Kamareddy,Pitlam,11-Jul-22,11,23.2,28,88.9,96.9,0,12.6,7,2022
Kamareddy,Pitlam,12-Jul-22,21.9,24.6,29.1,75.9,96.9,5.9,15.2,7,2022
Kamareddy,Pitlam,13-Jul-22,37.3,21.7,27.4,88.2,96.9,0,18.4,7,2022
Kamareddy,Pitlam,14-Jul-22,31.9,21.5,22.7,92.1,96.5,1.6,11.4,7,2022
Kamareddy,Pitlam,15-Jul-22,0,23.4,26,85.9,92.5,0,6,7,2022
Kamareddy,Pitlam,16-Jul-22,0,23.1,30.7,72.2,90.3,0,9.4,7,2022
Kamareddy,Pitlam,17-Jul-22,0,24.6,31.6,70.5,92.7,0.6,6.8,7,2022
Kamareddy,Pitlam,18-Jul-22,24.3,22.6,28.6,76.9,97.1,0,10.2,7,2022
Kamareddy,Pitlam,19-Jul-22,0.5,23.1,28.3,77.5,95,0.4,17.3,7,2022
Kamareddy,Pitlam,20-Jul-22,2.7,23.1,31.7,63.1,97.1,0,14.4,7,2022
Kamareddy,Pitlam,21-Jul-22,5.1,23.2,31.5,59,97,0,15.2,7,2022
Kamareddy,Pitlam,22-Jul-22,0.9,24,29.7,70.7,97,0,12.1,7,2022
Kamareddy,Pitlam,23-Jul-22,76.2,22.9,28.8,73.1,96.9,0,11.7,7,2022
Kamareddy,Pitlam,24-Jul-22,0.6,23.9,26.4,84.5,96.9,0,11.7,7,2022
Kamareddy,Pitlam,25-Jul-22,3.3,23.7,28.6,76.5,96.9,0,16.8,7,2022
Kamareddy,Pitlam,26-Jul-22,6.1,23.1,30.4,71.4,96.9,0,9.2,7,2022
Kamareddy,Pitlam,27-Jul-22,0,23.3,26.4,79.3,96.9,0,11.2,7,2022
Kamareddy,Pitlam,28-Jul-22,0,25,31.6,70.9,97.1,0,3.1,7,2022
Kamareddy,Pitlam,29-Jul-22,0,23.9,32.5,58.3,97.2,0,8.6,7,2022
Kamareddy,Pitlam,30-Jul-22,0,24.9,31.7,70.9,97.2,0,10.4,7,2022
Kamareddy,Pitlam,31-Jul-22,0,23.5,31.6,70.9,96.9,0,8.9,7,2022
Kamareddy,Rajampet,1-Jul-22,9.8,23.3,31.7,53.9,99.9,0,14.6,7,2022
Kamareddy,Rajampet,2-Jul-22,22.8,22.4,31.3,48.8,100,0,15.7,7,2022
Kamareddy,Rajampet,3-Jul-22,26,22.6,29.2,84.3,100,0,8.2,7,2022
Kamareddy,Rajampet,4-Jul-22,61.3,22.4,32.9,66.1,99.9,0,11.2,7,2022
Kamareddy,Rajampet,5-Jul-22,7,22.3,28.3,78.2,100,0,10.8,7,2022
Kamareddy,Rajampet,6-Jul-22,9,22.2,29.2,78.2,99.9,0.3,9.6,7,2022
Kamareddy,Rajampet,7-Jul-22,0,22.8,27.6,78.2,99.9,0,2.6,7,2022
Kamareddy,Rajampet,8-Jul-22,0,22.6,27.8,56.5,99.9,0,12.9,7,2022
Kamareddy,Rajampet,9-Jul-22,57.3,21.2,24.3,94.8,99.3,0,12.6,7,2022
Kamareddy,Rajampet,10-Jul-22,59.3,21.3,22.6,95.7,99.1,0,10.2,7,2022
Kamareddy,Rajampet,11-Jul-22,17.3,22.1,23.5,96.8,99.9,0,2.6,7,2022
Kamareddy,Rajampet,12-Jul-22,15.3,21.6,24.7,91.8,99.9,0,12.6,7,2022
Kamareddy,Rajampet,13-Jul-22,66.8,21.9,24.1,93,100,0,2.2,7,2022
Kamareddy,Rajampet,14-Jul-22,74.6,21.7,24.1,95.1,100,0,0.3,7,2022
Kamareddy,Rajampet,15-Jul-22,1.5,22.5,26.6,88,97.1,2.6,16,7,2022
Kamareddy,Rajampet,16-Jul-22,0,22.3,27.6,72,96.7,1,15.2,7,2022
Kamareddy,Rajampet,17-Jul-22,4.8,23.1,29.9,64.2,98.4,0,21,7,2022
Kamareddy,Rajampet,18-Jul-22,33.8,21.9,26.5,93.3,99.4,0,10.9,7,2022
Kamareddy,Rajampet,19-Jul-22,6,22.1,28.3,84.2,96.5,0,10.5,7,2022
Kamareddy,Rajampet,20-Jul-22,11.5,22.4,30.2,65.4,98.4,0,14.4,7,2022
Kamareddy,Rajampet,21-Jul-22,3.8,22.6,30.3,60.8,97.9,0,8.4,7,2022
Kamareddy,Rajampet,22-Jul-22,9.5,23.1,27.8,68.5,99,0,10.8,7,2022
Kamareddy,Rajampet,23-Jul-22,121,21.5,27.7,74.9,99.4,0,8.7,7,2022
Kamareddy,Rajampet,24-Jul-22,0.8,22.5,25.3,91.1,98.7,0,4.5,7,2022
Kamareddy,Rajampet,25-Jul-22,0,22.8,26.4,88,96.9,0,1.8,7,2022
Kamareddy,Rajampet,26-Jul-22,10.8,22.1,27.6,70.7,97.9,0,0.7,7,2022
Kamareddy,Rajampet,27-Jul-22,1,22.2,25.1,89.1,98.5,0,0.3,7,2022
Kamareddy,Rajampet,28-Jul-22,0.8,23.1,29.1,71.4,98.4,0,0.1,7,2022
Kamareddy,Rajampet,29-Jul-22,0.8,23.8,31.5,56.1,98.6,0,11.4,7,2022
Kamareddy,Rajampet,30-Jul-22,0.8,23.2,30.6,66.8,99.1,0,0.1,7,2022
Kamareddy,Rajampet,31-Jul-22,0,22.7,30.1,62.3,98.4,0,6.7,7,2022
Kamareddy,Ramareddy,1-Jul-22,3.5,23.3,32.7,57.6,85.4,0,15.3,7,2022
Kamareddy,Ramareddy,2-Jul-22,2,23.2,33.5,57.7,85.3,0,16.7,7,2022
Kamareddy,Ramareddy,3-Jul-22,36.8,23,31.6,57.7,85.2,0,17.1,7,2022
Kamareddy,Ramareddy,4-Jul-22,56.5,22.6,30.8,57.4,84.3,0,17.3,7,2022
Kamareddy,Ramareddy,5-Jul-22,3.8,23.3,28.7,61,84.6,0,15.2,7,2022
Kamareddy,Ramareddy,6-Jul-22,2,23.3,31.6,61.3,85.3,2.9,19.6,7,2022
Kamareddy,Ramareddy,7-Jul-22,6.3,23.7,28,83.9,85.2,1.3,20.9,7,2022
Kamareddy,Ramareddy,8-Jul-22,18.5,23.4,29.3,57.3,85.4,0,18.2,7,2022
Kamareddy,Ramareddy,9-Jul-22,46,21.6,25.2,85.4,85.9,3.4,25.5,7,2022
Kamareddy,Ramareddy,10-Jul-22,73.8,22,23.7,90.3,80.6,8.8,28,7,2022
Kamareddy,Ramareddy,11-Jul-22,14.3,22.3,23.7,89.9,84.6,12.7,21.3,7,2022
Kamareddy,Ramareddy,12-Jul-22,12.5,22.1,25.3,87.9,85.9,10.1,23.7,7,2022
Kamareddy,Ramareddy,13-Jul-22,61,21.2,23.2,87.9,84.9,17.5,28.9,7,2022
Kamareddy,Ramareddy,14-Jul-22,38,21.6,22.5,96.2,81.2,19.2,28.5,7,2022
Kamareddy,Ramareddy,15-Jul-22,0.5,23.3,24.7,74.9,86.7,3.4,20.7,7,2022
Kamareddy,Ramareddy,16-Jul-22,0,23.2,28.6,76.7,86.9,3,21.3,7,2022
Kamareddy,Ramareddy,17-Jul-22,2.5,24,30.2,64,86,0,15.1,7,2022
Kamareddy,Ramareddy,18-Jul-22,38.3,22.3,25.3,88.3,86.3,0,18,7,2022
Kamareddy,Ramareddy,19-Jul-22,0,23.4,27.4,84.9,100,1.5,11.2,7,2022
Kamareddy,Ramareddy,20-Jul-22,0,23.1,31.9,53.6,94.6,0,16.3,7,2022
Kamareddy,Ramareddy,21-Jul-22,7,22.9,30.8,53.1,94.8,0,22.5,7,2022
Kamareddy,Ramareddy,22-Jul-22,0.5,23.7,29.2,53.8,85.4,0,13.9,7,2022
Kamareddy,Ramareddy,23-Jul-22,26.3,22.3,30,54.3,86.1,0,14.7,7,2022
Kamareddy,Ramareddy,24-Jul-22,1.3,22.8,25.5,86.7,86.7,3.2,15.7,7,2022
Kamareddy,Ramareddy,25-Jul-22,0,23.3,27,81,86.9,0,17.4,7,2022
Kamareddy,Ramareddy,26-Jul-22,1.5,22.7,28.6,63.3,86.8,0,12.7,7,2022
Kamareddy,Ramareddy,27-Jul-22,0,23.2,26.2,74.2,86.1,6.4,12,7,2022
Kamareddy,Ramareddy,28-Jul-22,0,23.8,30.6,54.8,95.4,0,7.9,7,2022
Kamareddy,Ramareddy,29-Jul-22,0,24.2,32.6,54.5,86.2,0,5.2,7,2022
Kamareddy,Ramareddy,30-Jul-22,0,24.5,32.3,54.8,85,0,5.1,7,2022
Kamareddy,Ramareddy,31-Jul-22,0,23.3,32.2,58,86.2,0,7.8,7,2022
Kamareddy,Sadasivanagar,1-Jul-22,3.7,23.1,31.5,67.1,87.2,0,11.6,7,2022
Kamareddy,Sadasivanagar,2-Jul-22,0,23.4,31.6,52.9,79.4,0,15,7,2022
Kamareddy,Sadasivanagar,3-Jul-22,40.4,22.5,29.6,67.6,90.9,0,11.2,7,2022
Kamareddy,Sadasivanagar,4-Jul-22,47,22.2,31.1,64.1,94.7,0,9,7,2022
Kamareddy,Sadasivanagar,5-Jul-22,4.8,22.3,28.4,75.2,92.6,0,10.5,7,2022
Kamareddy,Sadasivanagar,6-Jul-22,1,22.7,29.9,63.1,92.4,1.4,12.7,7,2022
Kamareddy,Sadasivanagar,7-Jul-22,7.7,23,27.7,90.8,92.9,0,11.6,7,2022
Kamareddy,Sadasivanagar,8-Jul-22,14.6,22.5,28.5,72.5,93.8,0.3,10.8,7,2022
Kamareddy,Sadasivanagar,9-Jul-22,51.6,21.1,24.2,96.3,92.9,4.8,12.4,7,2022
Kamareddy,Sadasivanagar,10-Jul-22,55.9,21.5,22.8,99.5,93.5,5.1,12.7,7,2022
Kamareddy,Sadasivanagar,11-Jul-22,16.9,22.2,23.1,99.9,87,4.9,11.6,7,2022
Kamareddy,Sadasivanagar,12-Jul-22,16.8,21.7,24.7,95.6,82.1,3.9,12.1,7,2022
Kamareddy,Sadasivanagar,13-Jul-22,72.6,20.7,22.5,98.2,94.9,7.5,14.9,7,2022
Kamareddy,Sadasivanagar,14-Jul-22,63.8,21,21.8,98.2,83.8,6.5,21.4,7,2022
Kamareddy,Sadasivanagar,15-Jul-22,5.3,22,24,85.6,86.2,7.5,16.3,7,2022
Kamareddy,Sadasivanagar,16-Jul-22,0,22.6,28.7,74.8,86.7,4.7,13.1,7,2022
Kamareddy,Sadasivanagar,17-Jul-22,6.3,23.2,30.2,67.2,85.5,0,10.7,7,2022
Kamareddy,Sadasivanagar,18-Jul-22,47.8,22,24.9,94.4,83,0,10.1,7,2022
Kamareddy,Sadasivanagar,19-Jul-22,0,22.8,26.7,82.7,99.9,0.2,8.4,7,2022
Kamareddy,Sadasivanagar,20-Jul-22,6.5,22.5,33.3,61.3,84,0,15.2,7,2022
Kamareddy,Sadasivanagar,21-Jul-22,19.3,22.6,30.6,58.3,84.7,0,9.1,7,2022
Kamareddy,Sadasivanagar,22-Jul-22,3.3,23.4,28.9,64.9,85.8,0,5,7,2022
Kamareddy,Sadasivanagar,23-Jul-22,27,21.9,29.3,70.7,85.5,0,8.3,7,2022
Kamareddy,Sadasivanagar,24-Jul-22,1.2,22.4,25.1,94.2,84.4,0,9.3,7,2022
Kamareddy,Sadasivanagar,25-Jul-22,0,22.7,27,81.9,86.8,1,9,7,2022
Kamareddy,Sadasivanagar,26-Jul-22,0,22.3,29.5,74.2,86.3,0,3.4,7,2022
Kamareddy,Sadasivanagar,27-Jul-22,0,22.5,25.4,83.2,86.2,0,5.1,7,2022
Kamareddy,Sadasivanagar,28-Jul-22,12.4,23.7,31.6,63.3,86.2,0,0.1,7,2022
Kamareddy,Sadasivanagar,29-Jul-22,3.7,23.1,33,66.3,84.7,0,5.1,7,2022
Kamareddy,Sadasivanagar,30-Jul-22,0,24.2,32.4,68.5,85,0,0.1,7,2022
Kamareddy,Sadasivanagar,31-Jul-22,0,23.2,32.6,55,91.9,0,6.2,7,2022
Kamareddy,Tadwai,1-Jul-22,0,26.9,33.6,66.2,99.5,0,14.2,7,2022
Kamareddy,Tadwai,2-Jul-22,4.6,24,33.6,45.6,99.9,0,19.5,7,2022
Kamareddy,Tadwai,3-Jul-22,37.3,25,32.7,77.3,99.9,0,12.5,7,2022
Kamareddy,Tadwai,4-Jul-22,79.8,24.6,32.9,69.1,99.9,0,11.3,7,2022
Kamareddy,Tadwai,5-Jul-22,8.2,24.4,32,78.2,99.9,0,11.8,7,2022
Kamareddy,Tadwai,6-Jul-22,5.6,24.8,32,52.5,99.9,0.6,12.1,7,2022
Kamareddy,Tadwai,7-Jul-22,3.5,25.3,29.5,85.6,99.9,0,10.9,7,2022
Kamareddy,Tadwai,8-Jul-22,9.9,24.7,30.4,65,99.9,0.1,12.9,7,2022
Kamareddy,Tadwai,9-Jul-22,64.9,22.5,26.9,92.9,99.9,3.6,15.7,7,2022
Kamareddy,Tadwai,10-Jul-22,74.2,24.3,25,96,99.9,4.7,13.8,7,2022
Kamareddy,Tadwai,11-Jul-22,19.8,24.5,25.4,96.4,99.9,0,13.8,7,2022
Kamareddy,Tadwai,12-Jul-22,22.5,24.3,26.9,93,99.9,0,2.4,7,2022
Kamareddy,Tadwai,13-Jul-22,66.9,24.3,24.8,94.7,99.9,0,24.8,7,2022
Kamareddy,Tadwai,14-Jul-22,63.2,20.9,24.3,96.2,99.9,0,9.5,7,2022
Kamareddy,Tadwai,15-Jul-22,5,23,25.1,89.8,93.1,5.3,17,7,2022
Kamareddy,Tadwai,16-Jul-22,0.4,24.6,32,71.1,99.1,2.3,13.7,7,2022
Kamareddy,Tadwai,17-Jul-22,5.7,24.4,32,61.7,99.9,0,11.7,7,2022
Kamareddy,Tadwai,18-Jul-22,89,24.4,27.7,94.2,99.9,0,17.1,7,2022
Kamareddy,Tadwai,19-Jul-22,3.2,24.4,27.8,73,99.9,2.3,22.9,7,2022
Kamareddy,Tadwai,20-Jul-22,15.1,24.4,33.6,53.8,99.9,0,13,7,2022
Kamareddy,Tadwai,21-Jul-22,7.2,24.1,33,52.8,99.9,0,18.7,7,2022
Kamareddy,Tadwai,22-Jul-22,13.3,25.4,32,53.7,99.9,0,12.2,7,2022
Kamareddy,Tadwai,23-Jul-22,55.1,24.3,32,76.9,99.9,0,7.6,7,2022
Kamareddy,Tadwai,24-Jul-22,1.2,24.7,27.2,92,99.9,0.2,4.8,7,2022
Kamareddy,Tadwai,25-Jul-22,0,24.8,29.5,73.1,99.9,0,6.1,7,2022
Kamareddy,Tadwai,26-Jul-22,7.1,24.3,29.8,74.2,99.9,0,3.7,7,2022
Kamareddy,Tadwai,27-Jul-22,0,24.4,27.5,90.2,99.9,0,9.9,7,2022
Kamareddy,Tadwai,28-Jul-22,4.2,25.2,32.9,64.1,99.9,0,9.2,7,2022
Kamareddy,Tadwai,29-Jul-22,4.8,26.9,36.1,47.2,99.9,0,5.5,7,2022
Kamareddy,Tadwai,30-Jul-22,0,24.8,33.6,64.4,99.9,0,3.9,7,2022
Kamareddy,Tadwai,31-Jul-22,0,25.1,33.6,73,99.9,0,3.7,7,2022
Kamareddy,Yellareddy,1-Jul-22,3.5,23.7,33.1,59.6,99.6,0,2.8,7,2022
Kamareddy,Yellareddy,2-Jul-22,10.6,22.2,33.6,56.3,100,0,1,7,2022
Kamareddy,Yellareddy,3-Jul-22,18.9,23.4,32.3,69.8,100,0,2.2,7,2022
Kamareddy,Yellareddy,4-Jul-22,46.2,22.9,32.7,65.2,100,0,2.2,7,2022
Kamareddy,Yellareddy,5-Jul-22,7.7,22.4,30.3,74.7,100,0,9.4,7,2022
Kamareddy,Yellareddy,6-Jul-22,40.3,22.3,30.4,74.7,100,0,2.6,7,2022
Kamareddy,Yellareddy,7-Jul-22,1.8,23.1,30,77.8,100,0,0.3,7,2022
Kamareddy,Yellareddy,8-Jul-22,11,23.1,30.1,76.5,100,0,1.7,7,2022
Kamareddy,Yellareddy,9-Jul-22,53,21.6,24.3,96.3,100,0,2.1,7,2022
Kamareddy,Yellareddy,10-Jul-22,86.1,21.4,23,76.5,93.3,0,1,7,2022
Kamareddy,Yellareddy,11-Jul-22,14.6,22.3,23.8,85.6,88.4,0,0.8,7,2022
Kamareddy,Yellareddy,12-Jul-22,30.5,21.9,25.3,93.1,100,0,1.5,7,2022
Kamareddy,Yellareddy,13-Jul-22,49.5,21.4,23,90.8,92.9,0,4.3,7,2022
Kamareddy,Yellareddy,14-Jul-22,40.3,21.4,22.2,90.8,92.6,0,3.1,7,2022
Kamareddy,Yellareddy,15-Jul-22,1.1,22.3,25,90.8,100,0,0.1,7,2022
Kamareddy,Yellareddy,16-Jul-22,0,23.1,29.6,75.8,95.7,0,0.6,7,2022
Kamareddy,Yellareddy,17-Jul-22,1.6,24,32.4,67.7,98,0,0.2,7,2022
Kamareddy,Yellareddy,18-Jul-22,37.6,22.1,29,83.3,100,0,1.3,7,2022
Kamareddy,Yellareddy,19-Jul-22,0.9,22.5,27.8,82.4,100,0,0.4,7,2022
Kamareddy,Yellareddy,20-Jul-22,0.3,23,32.8,62.6,100,0,0.7,7,2022
Kamareddy,Yellareddy,21-Jul-22,7.6,22.9,33.2,60.2,100,0,0.1,7,2022
Kamareddy,Yellareddy,22-Jul-22,3,24,31.3,71.2,100,0,0.3,7,2022
Kamareddy,Yellareddy,23-Jul-22,112.3,22.3,29.4,79,100,0,0.6,7,2022
Kamareddy,Yellareddy,24-Jul-22,0.9,23.6,26.4,84.3,89.6,0,0.6,7,2022
Kamareddy,Yellareddy,25-Jul-22,2.4,23,28.3,76.6,100,0,4.4,7,2022
Kamareddy,Yellareddy,26-Jul-22,14.2,22.3,30.3,74.7,100,0,15.1,7,2022
Kamareddy,Yellareddy,27-Jul-22,1.2,22.9,26.2,80.9,100,0,12.5,7,2022
Kamareddy,Yellareddy,28-Jul-22,4.9,22.8,32,67.8,100,0,12.7,7,2022
Kamareddy,Yellareddy,29-Jul-22,50.8,23.1,33.6,62.7,100,0,6.7,7,2022
Kamareddy,Yellareddy,30-Jul-22,0,23.9,32.6,73.1,100,0,1.6,7,2022
Kamareddy,Yellareddy,31-Jul-22,0,23,32.9,66.8,100,0,3,7,2022
Karimnagar,Chigurumamidi,1-Jul-22,33.4,24.2,33,55.7,100,0,11.5,7,2022
Karimnagar,Chigurumamidi,2-Jul-22,0,24.7,32.9,79.8,100,0,10.9,7,2022
Karimnagar,Chigurumamidi,3-Jul-22,24.8,22.9,32.6,58.3,100,0,5,7,2022
Karimnagar,Chigurumamidi,4-Jul-22,32.7,22.6,32,86.5,100,0,8.9,7,2022
Karimnagar,Chigurumamidi,5-Jul-22,3.9,23.7,29.2,89.5,100,0,7.4,7,2022
Karimnagar,Chigurumamidi,6-Jul-22,23.2,23.2,32.9,63.3,100,0,8,7,2022
Karimnagar,Chigurumamidi,7-Jul-22,0.3,24.5,30.1,81,100,0,14.4,7,2022
Karimnagar,Chigurumamidi,8-Jul-22,4.6,24.3,30.7,77.8,100,0,9.7,7,2022
Karimnagar,Chigurumamidi,9-Jul-22,40.3,22,26.7,94.1,100,0,8.5,7,2022
Karimnagar,Chigurumamidi,10-Jul-22,63.3,22.1,25.3,96.5,100,0,12.3,7,2022
Karimnagar,Chigurumamidi,11-Jul-22,32.1,22.5,26.8,94.3,100,2.2,13.5,7,2022
Karimnagar,Chigurumamidi,12-Jul-22,3.5,23.5,26.5,91.6,97.9,0.5,12.2,7,2022
Karimnagar,Chigurumamidi,13-Jul-22,74,21.6,24.8,93.1,100,0,7.3,7,2022
Karimnagar,Chigurumamidi,14-Jul-22,46.8,22.3,25.2,95.1,100,0,20.5,7,2022
Karimnagar,Chigurumamidi,15-Jul-22,2.8,23.2,26.3,88.1,96.9,2.4,17.8,7,2022
Karimnagar,Chigurumamidi,16-Jul-22,0,24.4,31.8,73.9,100,0,15.4,7,2022
Karimnagar,Chigurumamidi,17-Jul-22,9.6,23.8,32.5,71,100,0,13.5,7,2022
Karimnagar,Chigurumamidi,18-Jul-22,32,22.8,26.2,93.2,100,0,13.4,7,2022
Karimnagar,Chigurumamidi,19-Jul-22,0,24.3,30,80.3,100,0,16.7,7,2022
Karimnagar,Chigurumamidi,20-Jul-22,6.4,23.2,32.8,65.8,100,0,12.2,7,2022
Karimnagar,Chigurumamidi,21-Jul-22,46.4,22.5,32.9,67.2,100,0,13.3,7,2022
Karimnagar,Chigurumamidi,22-Jul-22,0,24.4,30.1,81.5,100,0,13.6,7,2022
Karimnagar,Chigurumamidi,23-Jul-22,64.6,22.3,30.1,85.6,100,0,9.6,7,2022
Karimnagar,Chigurumamidi,24-Jul-22,0,23.7,27.2,80.3,98.4,0,9.5,7,2022
Karimnagar,Chigurumamidi,25-Jul-22,0.6,24,29.4,81.6,100,0,9.7,7,2022
Karimnagar,Chigurumamidi,26-Jul-22,32.1,23.1,32.7,74.3,100,0,10.8,7,2022
Karimnagar,Chigurumamidi,27-Jul-22,0.6,23.5,28.5,85.7,100,0,12.1,7,2022
Karimnagar,Chigurumamidi,28-Jul-22,0,24.2,34.3,56.4,100,0,6.9,7,2022
Karimnagar,Chigurumamidi,29-Jul-22,0,25.2,33,59.8,100,0,6,7,2022
Karimnagar,Chigurumamidi,30-Jul-22,8.1,23.5,32.7,69.4,100,0,4.4,7,2022
Karimnagar,Chigurumamidi,31-Jul-22,8.5,24.2,32.5,70.3,100,0,9,7,2022
Karimnagar,Choppadandi,1-Jul-22,14.8,24.1,34.5,72.3,100,0,4.4,7,2022
Karimnagar,Choppadandi,2-Jul-22,0,25,36,70.2,100,0,4.6,7,2022
Karimnagar,Choppadandi,3-Jul-22,11.2,24,33.1,71,100,0,6.4,7,2022
Karimnagar,Choppadandi,4-Jul-22,10.7,23.6,32.5,77.7,100,0,4,7,2022
Karimnagar,Choppadandi,5-Jul-22,3.9,24.1,30.3,86.9,99.1,0,3.8,7,2022
Karimnagar,Choppadandi,6-Jul-22,26.1,23.6,32.2,83.9,99,0,3.6,7,2022
Karimnagar,Choppadandi,7-Jul-22,2.5,23.9,31.2,83.8,98.8,0,1.2,7,2022
Karimnagar,Choppadandi,8-Jul-22,1.5,24.1,32.5,77.7,98.5,0,4.6,7,2022
Karimnagar,Choppadandi,9-Jul-22,67.2,22.8,27,71.3,99.8,0,6.5,7,2022
Karimnagar,Choppadandi,10-Jul-22,87.6,22.5,24.6,99.6,100,0,7.8,7,2022
Karimnagar,Choppadandi,11-Jul-22,62.6,22.9,24.9,99.5,100,0.1,8.8,7,2022
Karimnagar,Choppadandi,12-Jul-22,12.2,23.2,25.7,98.7,100,0,5.6,7,2022
Karimnagar,Choppadandi,13-Jul-22,227,21.8,23.5,99.5,100,0,10.8,7,2022
