District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Adilabad,Ichoda,8-Feb-22,0,12.7,36.3,18.8,100,0,65.1,2,2022
Adilabad,Ichoda,9-Feb-22,0,15.4,36.5,23.7,100,0,67.4,2,2022
Adilabad,Ichoda,10-Feb-22,0,14.2,34.6,24.5,100,0,65.1,2,2022
Adilabad,Ichoda,11-Feb-22,0,11.7,34.7,21.9,100,0,65.1,2,2022
Adilabad,Ichoda,12-Feb-22,0,8,36.5,21.6,100,0,65.1,2,2022
Adilabad,Ichoda,13-Feb-22,0,7.3,36.2,13.6,100,0,57.5,2,2022
Adilabad,Ichoda,14-Feb-22,0,8.8,36.4,9.2,100,0,65.1,2,2022
Adilabad,Ichoda,15-Feb-22,0,11.7,36.3,12.5,100,0,65.1,2,2022
Adilabad,Ichoda,16-Feb-22,0,14.3,35.1,18.1,100,0,65.1,2,2022
Adilabad,Ichoda,17-Feb-22,1.3,13.5,36.4,18.2,100,0,65.1,2,2022
Adilabad,Ichoda,18-Feb-22,0,15.5,36.1,15.2,100,0,65.1,2,2022
Adilabad,Ichoda,19-Feb-22,0,12.5,36.5,20.9,100,0,65.1,2,2022
Adilabad,Ichoda,20-Feb-22,0,13.6,37.2,9.1,100,0,63.6,2,2022
Adilabad,Ichoda,21-Feb-22,0,10,37.2,15.5,100,0,65.1,2,2022
Adilabad,Ichoda,22-Feb-22,0,10.2,39.2,7.2,100,0,65.1,2,2022
Adilabad,Ichoda,23-Feb-22,0,11.5,38.7,6.9,100,0,65.1,2,2022
Adilabad,Ichoda,24-Feb-22,0,13.2,37.4,13.2,100,0,65.1,2,2022
Adilabad,Ichoda,25-Feb-22,0,12.2,38.2,7,100,0,65.1,2,2022
Adilabad,Ichoda,26-Feb-22,0,11.4,38.3,5.2,100,0,65.1,2,2022
Adilabad,Ichoda,27-Feb-22,0,11.9,38,7.2,100,0,65.1,2,2022
Adilabad,Ichoda,28-Feb-22,0,12.3,38.7,10.4,100,0,65.1,2,2022
Adilabad,Inderavelly,1-Feb-22,0,8.7,36.8,6.8,100,0,65.1,2,2022
Adilabad,Inderavelly,2-Feb-22,0,8.6,36.5,8.1,100,0,65.1,2,2022
Adilabad,Inderavelly,3-Feb-22,0,11.1,36.6,12.2,100,0,65.1,2,2022
Adilabad,Inderavelly,4-Feb-22,0,11.3,36.1,19.8,100,0,65.1,2,2022
Adilabad,Inderavelly,5-Feb-22,0,6,34.5,8.4,100,0,65.1,2,2022
Adilabad,Inderavelly,6-Feb-22,0,6.7,35.8,9.7,100,0,65.1,2,2022
Adilabad,Inderavelly,7-Feb-22,0,9.7,36.9,7.8,100,0,65.1,2,2022
Adilabad,Inderavelly,8-Feb-22,0,12.7,36.3,18.8,100,0,65.1,2,2022
Adilabad,Inderavelly,9-Feb-22,0,15.4,36.5,23.7,100,0,67.4,2,2022
Adilabad,Inderavelly,10-Feb-22,0,14.2,34.6,24.5,100,0,65.1,2,2022
Adilabad,Inderavelly,11-Feb-22,0,11.7,34.7,21.9,100,0,65.1,2,2022
Adilabad,Inderavelly,12-Feb-22,0,8,36.5,21.6,100,0,65.1,2,2022
Adilabad,Inderavelly,13-Feb-22,0,7.3,36.2,13.6,100,0,57.5,2,2022
Adilabad,Inderavelly,14-Feb-22,0,8.8,36.4,9.2,100,0,65.1,2,2022
Adilabad,Inderavelly,15-Feb-22,0,11.7,36.3,12.5,100,0,65.1,2,2022
Adilabad,Inderavelly,16-Feb-22,0,14.3,35.1,18.1,100,0,65.1,2,2022
Adilabad,Inderavelly,17-Feb-22,0.6,13.5,36.4,18.2,100,0,65.1,2,2022
Adilabad,Inderavelly,18-Feb-22,0,15.5,36.1,15.2,100,0,65.1,2,2022
Adilabad,Inderavelly,19-Feb-22,0,12.5,36.5,20.9,100,0,65.1,2,2022
Adilabad,Inderavelly,20-Feb-22,0,13.6,37.2,9.1,100,0,63.6,2,2022
Adilabad,Inderavelly,21-Feb-22,0,10,37.2,15.5,100,0,65.1,2,2022
Adilabad,Inderavelly,22-Feb-22,0,10.2,39.2,7.2,100,0,65.1,2,2022
Adilabad,Inderavelly,23-Feb-22,0,11.5,38.7,6.9,100,0,65.1,2,2022
Adilabad,Inderavelly,24-Feb-22,0,13.2,37.4,13.2,100,0,65.1,2,2022
Adilabad,Inderavelly,25-Feb-22,0,12.2,38.2,7,100,0,65.1,2,2022
Adilabad,Inderavelly,26-Feb-22,0,11.4,38.3,5.2,100,0,65.1,2,2022
