District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Adilabad,Adilabad Urban,29-Aug-22,0,25.6,36.7,63.5,99.9,0,3.7,8,2022
Adilabad,Adilabad Urban,30-Aug-22,41,24.7,37,73.9,99.9,0,1.6,8,2022
Adilabad,Adilabad Urban,31-Aug-22,0,25.9,32.5,77.9,99.9,0,2.7,8,2022
Adilabad,Bazarhathnoor,1-Aug-22,0,24.5,32.7,74.3,98.2,0,7.7,8,2022
Adilabad,Bazarhathnoor,2-Aug-22,0,23.6,32.9,77,97.6,0,1.6,8,2022
Adilabad,Bazarhathnoor,3-Aug-22,0,25.8,33,70.8,97.1,0,1.3,8,2022
Adilabad,Bazarhathnoor,4-Aug-22,19.1,24.5,31.9,74.3,99.6,0,6.5,8,2022
Adilabad,Bazarhathnoor,5-Aug-22,3.3,23.5,29.8,86.9,99.9,0,0.2,8,2022
Adilabad,Bazarhathnoor,6-Aug-22,9.3,23.9,32.8,75.3,98.6,0,2.5,8,2022
Adilabad,Bazarhathnoor,7-Aug-22,27.3,23.6,32.6,82.5,99.9,0,0.2,8,2022
Adilabad,Bazarhathnoor,8-Aug-22,11.2,23,29.9,85.1,99.4,0,0.1,8,2022
Adilabad,Bazarhathnoor,9-Aug-22,25.4,23.3,25,93,99.9,3.6,8.2,8,2022
Adilabad,Bazarhathnoor,10-Aug-22,1.4,23.9,28,89.6,96.5,0,2.4,8,2022
Adilabad,Bazarhathnoor,11-Aug-22,0,23.8,28.8,85.6,93.4,0,5.3,8,2022
Adilabad,Bazarhathnoor,12-Aug-22,0,24.4,30.5,82.9,92,0,19.1,8,2022
Adilabad,Bazarhathnoor,13-Aug-22,0,23.1,32.5,72.1,91.5,0,3.2,8,2022
Adilabad,Bazarhathnoor,14-Aug-22,9.5,23,30.8,75.8,99.6,0,7.7,8,2022
Adilabad,Bazarhathnoor,15-Aug-22,20.3,23,27.8,88.8,99.7,0,1.9,8,2022
Adilabad,Bazarhathnoor,16-Aug-22,5.6,24.4,27.3,90.2,96.9,0,3.9,8,2022
Adilabad,Bazarhathnoor,17-Aug-22,0,25.3,32.4,76.3,97.2,0,6,8,2022
Adilabad,Bazarhathnoor,18-Aug-22,0.4,25.6,33.6,71.4,97.6,0,0.3,8,2022
Adilabad,Bazarhathnoor,19-Aug-22,0.4,26.6,32.6,70.9,97.5,0,1.3,8,2022
Adilabad,Bazarhathnoor,20-Aug-22,0,25.8,32.2,70.9,97.7,0,1.1,8,2022
Adilabad,Bazarhathnoor,21-Aug-22,1.6,25.2,32.5,67.8,96.9,0,2,8,2022
Adilabad,Bazarhathnoor,22-Aug-22,0,26.3,32.1,70.9,97,0,5.1,8,2022
Adilabad,Bazarhathnoor,23-Aug-22,0,24.9,32.3,75.7,96.9,0,4,8,2022
Adilabad,Bazarhathnoor,24-Aug-22,0,25.4,32.9,70.6,97,0,1.8,8,2022
Adilabad,Bazarhathnoor,25-Aug-22,0,25,34,63.5,98.8,0,4.6,8,2022
Adilabad,Bazarhathnoor,26-Aug-22,0,24.4,33,77.6,97,0,0.8,8,2022
Adilabad,Bazarhathnoor,27-Aug-22,0,26.7,33,70.9,97.4,0,0.9,8,2022
Adilabad,Bazarhathnoor,28-Aug-22,0,25.2,32.9,76.2,92.5,0,0.1,8,2022
Adilabad,Bazarhathnoor,29-Aug-22,3.7,25.3,33.5,73.6,99.9,0,0.3,8,2022
Adilabad,Bazarhathnoor,30-Aug-22,1.1,24.8,32.4,74.9,99.9,0,8.7,8,2022
Adilabad,Bazarhathnoor,31-Aug-22,0,24.8,34,71,99.9,0,6.5,8,2022
Adilabad,Bela,1-Aug-22,3.1,26.3,34.4,67.1,99.9,0,1.9,8,2022
Adilabad,Bela,2-Aug-22,19.9,24.1,34.2,67.1,99.9,0.1,2.5,8,2022
Adilabad,Bela,3-Aug-22,0.2,26.1,34.8,64.9,99.9,0,1.6,8,2022
Adilabad,Bela,4-Aug-22,8,25.3,34.4,64,100,0,2,8,2022
Adilabad,Bela,5-Aug-22,13.5,25.8,33.2,70.8,99.9,0,7.1,8,2022
Adilabad,Bela,6-Aug-22,0.2,24.9,34.7,63.5,99.9,0,7.8,8,2022
Adilabad,Bela,7-Aug-22,13.8,24.7,34.3,77.5,99.9,0,9.5,8,2022
