district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min,Month,Year
Warangal Rural,Atmakur,09-08-2020,0,26.9,31.6,69.9,97.6,6,0,8,2020
Warangal Rural,Atmakur,10-08-2020,77.4,23.3,29.3,68.1,99.9,17.1,0,8,2020
Warangal Rural,Atmakur,11-08-2020,42.6,23.1,27.5,96.5,99.9,15.6,0,8,2020
Warangal Rural,Atmakur,12-08-2020,0,26.1,32.7,76.6,100,10.2,0,8,2020
Warangal Rural,Atmakur,13-08-2020,30.6,22.4,27.6,92.8,99.9,15.2,0,8,2020
Warangal Rural,Atmakur,14-08-2020,67.7,22.4,25,96.4,100,15.2,0,8,2020
Warangal Rural,Atmakur,15-08-2020,213.4,23.2,25.7,96.6,99.9,10.7,0,8,2020
Warangal Rural,Atmakur,16-08-2020,107.8,24,25.6,97.5,99.9,10.8,0,8,2020
Warangal Rural,Atmakur,17-08-2020,85.4,24.3,26.1,96.9,100,10.8,0,8,2020
Warangal Rural,Atmakur,18-08-2020,45.4,24.2,27.7,92,99.9,12.6,0,8,2020
Warangal Rural,Atmakur,19-08-2020,33.2,23.6,32.6,72.8,98.6,19.9,0,8,2020
Warangal Rural,Atmakur,20-08-2020,98.4,25,28.3,93.2,99.9,0.1,0,8,2020
Warangal Rural,Atmakur,21-08-2020,79.8,25,26.2,98.4,99.9,14.7,0,8,2020
Warangal Rural,Atmakur,22-08-2020,15.8,25,30.3,71.1,100,14.6,0.1,8,2020
Warangal Rural,Atmakur,23-08-2020,0,26.1,33.1,70.3,99.9,8.5,0,8,2020
Warangal Rural,Atmakur,24-08-2020,13.6,23.9,33.8,68.2,99.9,10.3,0,8,2020
Warangal Rural,Atmakur,25-08-2020,0,26,34.7,60.5,99.4,9,0,8,2020
Warangal Rural,Atmakur,26-08-2020,0,26.4,34.5,65.5,99.9,14.4,0,8,2020
Warangal Rural,Atmakur,27-08-2020,16.2,25,32.9,74.7,99.9,29.2,0,8,2020
Warangal Rural,Atmakur,28-08-2020,0,25.4,30.4,86.9,99.5,20.3,0,8,2020
Warangal Rural,Atmakur,29-08-2020,0.5,25.3,32.6,65.2,99.7,18.7,0,8,2020
Warangal Rural,Atmakur,30-08-2020,0,25,34.5,68.5,99.2,14.3,0,8,2020
Warangal Rural,Atmakur,31-08-2020,0,24.9,34.8,64.4,99.7,5,0,8,2020
Warangal Rural,Duggondi,01-07-2020,9.6,25.9,37.8,64,99.9,8.8,0,7,2020
Warangal Rural,Duggondi,02-07-2020,42,24.9,35.8,68,99.9,12.9,0,7,2020
Warangal Rural,Duggondi,03-07-2020,0,26.6,37.3,66.7,99.7,13.5,0,7,2020
Warangal Rural,Duggondi,04-07-2020,25.9,23.6,35.1,66.9,100,15.2,0,7,2020
Warangal Rural,Duggondi,05-07-2020,1.4,24.7,32.8,78.6,100,15.3,0,7,2020
Warangal Rural,Duggondi,06-07-2020,57.2,23.3,30.6,91,100,24.2,0,7,2020
Warangal Rural,Duggondi,07-07-2020,0,25.7,32.4,62.9,100,11,0,7,2020
Warangal Rural,Duggondi,08-07-2020,0,27.5,35,72.1,99.9,11.7,0,7,2020
Warangal Rural,Duggondi,09-07-2020,3.7,25.5,35.2,59.6,99.9,9.6,0,7,2020
Warangal Rural,Duggondi,10-07-2020,12.6,24.9,32.6,76.2,99.9,14.3,0,7,2020
Warangal Rural,Duggondi,11-07-2020,0,25.5,33.1,61.3,99.9,12.7,0,7,2020
Warangal Rural,Duggondi,12-07-2020,0,26.1,35.6,71.4,99.9,11.2,0,7,2020
Warangal Rural,Duggondi,13-07-2020,5.1,24.9,34.9,61.7,99.9,11.4,0,7,2020
Warangal Rural,Duggondi,14-07-2020,0,24.9,32.6,77.5,99.9,0.9,0,7,2020
Warangal Rural,Duggondi,15-07-2020,50.8,24.9,32.3,77.1,99.9,8.9,0,7,2020
Warangal Rural,Duggondi,16-07-2020,13.5,26.1,30.9,68.6,99.9,8.4,0,7,2020
Warangal Rural,Duggondi,17-07-2020,0,24.9,32.7,84.8,99.9,13.1,0,7,2020
Warangal Rural,Duggondi,18-07-2020,0,25.7,35,72.4,99.9,10.9,0,7,2020
Warangal Rural,Duggondi,19-07-2020,7.6,24.9,35.8,56.9,99.9,17.3,0,7,2020
Warangal Rural,Duggondi,20-07-2020,0,24.7,35.5,71.8,99.9,8.6,0,7,2020
Warangal Rural,Duggondi,21-07-2020,0.8,26.6,35.2,71.4,99.9,10.2,0,7,2020
Warangal Rural,Duggondi,22-07-2020,0,27.5,35.3,60.1,99.9,9.2,0,7,2020
Warangal Rural,Duggondi,23-07-2020,66.9,24.2,37.8,66.9,99.9,14.4,0,7,2020
Warangal Rural,Duggondi,24-07-2020,3.5,24.9,30,89.4,99.9,4.6,0,7,2020
Warangal Rural,Duggondi,25-07-2020,0,24.9,35.9,71.4,99.9,4.2,0,7,2020
Warangal Rural,Duggondi,26-07-2020,0,24.9,32.6,64.2,99.9,6.2,0,7,2020
Warangal Rural,Duggondi,27-07-2020,0,27.2,37.8,56.2,99,7.1,0,7,2020
Warangal Rural,Duggondi,28-07-2020,0,27.5,37.3,54.2,99.9,9.5,0,7,2020
Warangal Rural,Duggondi,29-07-2020,0,24.9,37.4,59.8,99.9,13,0,7,2020
Warangal Rural,Duggondi,30-07-2020,0,27.5,35.2,71.4,99.9,4.6,0,7,2020
Warangal Rural,Duggondi,31-07-2020,0,27.5,35.2,63.9,99.9,5.9,0,7,2020
Warangal Rural,Duggondi,01-08-2020,0,27.5,37.8,63.8,99.9,5.8,0,8,2020
Warangal Rural,Duggondi,02-08-2020,0,24.9,33.1,63.1,99.9,14.6,0,8,2020
Warangal Rural,Duggondi,03-08-2020,40,26.1,37.8,66.1,99.9,14.2,0,8,2020
Warangal Rural,Duggondi,04-08-2020,4.6,25.7,33,66.8,99.9,13.1,0,8,2020
Warangal Rural,Duggondi,05-08-2020,9.4,24.9,32.4,67.3,99.9,14.6,0,8,2020
Warangal Rural,Duggondi,06-08-2020,25,26,30.7,84.3,99.9,11.4,0,8,2020
Warangal Rural,Duggondi,07-08-2020,0.3,25.6,35.2,73.6,99.9,10.5,0,8,2020
Warangal Rural,Duggondi,08-08-2020,0,27.5,35.7,66.7,98.2,14.5,0,8,2020
Warangal Rural,Duggondi,09-08-2020,0,27.5,33.3,75.7,99.9,14.7,0,8,2020
Warangal Rural,Duggondi,10-08-2020,80,24.2,30.6,56.6,99.9,12.6,0,8,2020
Warangal Rural,Duggondi,11-08-2020,48.8,24.3,25.8,97.7,99.9,10.7,0,8,2020
Warangal Rural,Duggondi,12-08-2020,0,25.8,31.6,79.3,98.4,14.9,0,8,2020
Warangal Rural,Duggondi,13-08-2020,41.3,24.9,27.5,94.5,99.9,14.1,0,8,2020
Warangal Rural,Duggondi,14-08-2020,66.8,23.1,25.4,98.5,100,12.2,0,8,2020
Warangal Rural,Duggondi,15-08-2020,239.7,23.3,25.7,98.3,99.9,10.7,0,8,2020
Warangal Rural,Duggondi,16-08-2020,120.2,24.9,25.8,92.3,99.9,10.8,0,8,2020
Warangal Rural,Duggondi,17-08-2020,84.4,23.4,27.1,98.5,100,10.8,0,8,2020
Warangal Rural,Duggondi,18-08-2020,38.8,24.9,27.6,90.9,99.9,12.6,0,8,2020
Warangal Rural,Duggondi,19-08-2020,28.1,24.9,32.6,70.9,99.9,14.6,0,8,2020
Warangal Rural,Duggondi,20-08-2020,129.2,24.9,28,89.9,99.9,15,0,8,2020
Warangal Rural,Duggondi,21-08-2020,68.3,24.8,26.1,87,99.9,14.7,0,8,2020
Warangal Rural,Duggondi,22-08-2020,35.9,24.9,30.7,81.9,99.9,16.5,0,8,2020
Warangal Rural,Duggondi,23-08-2020,0,27.1,32.9,77.5,99.9,12.4,0,8,2020
Warangal Rural,Duggondi,24-08-2020,7.8,24.9,35.8,71.6,99.9,12.2,0,8,2020
Warangal Rural,Duggondi,25-08-2020,0,27.5,35.1,71.7,99.9,9.6,0,8,2020
Warangal Rural,Duggondi,26-08-2020,0,27.5,35,65,99.9,10.9,0,8,2020
Warangal Rural,Duggondi,27-08-2020,15.4,24.9,33,78.9,99.9,14.4,0,8,2020
Warangal Rural,Duggondi,28-08-2020,0,25,30.3,90.8,100,16.1,0,8,2020
Warangal Rural,Duggondi,29-08-2020,4.8,27,33,77.2,99.9,11.4,0,8,2020
Warangal Rural,Duggondi,30-08-2020,0,25,35.7,71.1,99.9,11.6,0,8,2020
Warangal Rural,Duggondi,31-08-2020,0,25.2,35.2,66.5,99.9,11.1,0,8,2020
Warangal Rural,Nallabelly,01-07-2020,0.9,26,35.5,62.45,95.55,7.7,0,7,2020
Warangal Rural,Nallabelly,02-07-2020,34.2,24.3,34.25,65.05,98.2,10.2,0,7,2020
Warangal Rural,Nallabelly,03-07-2020,0,26,35.05,63.85,92.8,7.9,0,7,2020
Warangal Rural,Nallabelly,04-07-2020,47.9,22.75,32.65,72.2,98.25,8.8,0,7,2020
Warangal Rural,Nallabelly,05-07-2020,1.9,24.25,30.9,75.9,96.25,10.7,0,7,2020
Warangal Rural,Nallabelly,06-07-2020,49,22.95,28.55,88.1,98.25,14.7,0,7,2020
Warangal Rural,Nallabelly,07-07-2020,0,25.25,30.5,79.6,97.95,9.9,3.4,7,2020
Warangal Rural,Nallabelly,08-07-2020,0,26.1,32.75,70.1,93.85,11.8,0,7,2020
Warangal Rural,Nallabelly,09-07-2020,3.1,24.7,33.85,65.6,97.65,9.7,0,7,2020
Warangal Rural,Nallabelly,10-07-2020,5.8,22.45,32.05,75.15,98.35,9.1,0,7,2020
Warangal Rural,Nallabelly,11-07-2020,0,24.45,31.9,70.25,96.8,6.3,0,7,2020
Warangal Rural,Nallabelly,12-07-2020,0,24.8,33.55,69.05,96.65,6.3,0,7,2020
Warangal Rural,Nallabelly,13-07-2020,1.5,24.2,32.7,71.4,98,6.9,0,7,2020
Warangal Rural,Nallabelly,14-07-2020,0.2,24.15,30.65,80.7,97.85,10.6,0,7,2020
Warangal Rural,Nallabelly,15-07-2020,28.7,24.05,30.75,76.4,98.75,12.7,0,7,2020
Warangal Rural,Nallabelly,16-07-2020,0,24.55,29.95,81.5,98.65,13.4,0,7,2020
Warangal Rural,Nallabelly,17-07-2020,0,24.45,29.95,79.05,94.7,13,1.4,7,2020
Warangal Rural,Nallabelly,18-07-2020,0,24.65,32.85,65.7,95.3,10.2,0.9,7,2020
Warangal Rural,Nallabelly,19-07-2020,2.8,25.4,34.5,63.5,97.1,11.2,0.3,7,2020
Warangal Rural,Nallabelly,20-07-2020,1.6,24.8,33.75,71.5,99.9,10.1,0,7,2020
Warangal Rural,Nallabelly,21-07-2020,0.4,26.7,35.2,72.6,99.9,13.1,0.6,7,2020
Warangal Rural,Nallabelly,22-07-2020,0,27.6,35.4,60.1,99.9,13,0.4,7,2020
Warangal Rural,Nallabelly,23-07-2020,67.8,24.3,36.1,69.8,99.9,13.5,0,7,2020
Warangal Rural,Nallabelly,24-07-2020,0,25,30.1,90.9,99.9,6,0,7,2020
Warangal Rural,Nallabelly,25-07-2020,0,25,35.7,69.3,99.9,6.5,0.1,7,2020
Warangal Rural,Nallabelly,26-07-2020,2.8,25,35.9,64.2,99.9,7.7,0.2,7,2020
Warangal Rural,Nallabelly,27-07-2020,0,27.3,37.9,56.2,99,5.8,0,7,2020
Warangal Rural,Nallabelly,28-07-2020,0,27.6,37.4,63.7,83.7,6.7,0.4,7,2020
Warangal Rural,Nallabelly,29-07-2020,0,25,37.5,59.8,99.9,14.4,0,7,2020
Warangal Rural,Nallabelly,30-07-2020,0,27.6,35.3,71.4,99.9,8.7,0,7,2020
Warangal Rural,Nallabelly,31-07-2020,0,27.6,35.3,63.9,99.9,11.5,0,7,2020
Warangal Rural,Nallabelly,01-08-2020,0,27.6,35.8,63.8,99.9,10.9,0,8,2020
Warangal Rural,Nallabelly,02-08-2020,0,25,33.2,63.1,99.9,8.7,0,8,2020
Warangal Rural,Nallabelly,03-08-2020,77.6,26.2,35.7,72.9,99.9,8.6,0,8,2020
Warangal Rural,Nallabelly,04-08-2020,15.2,25.8,33.1,66.8,99.9,7.3,0,8,2020
Warangal Rural,Nallabelly,05-08-2020,13.6,25,32.5,67.3,99.9,8.8,0,8,2020
Warangal Rural,Nallabelly,06-08-2020,5.7,26.1,30.8,84.3,99.9,10.7,0,8,2020
Warangal Rural,Nallabelly,07-08-2020,0,27,35.3,73.4,99.2,15.2,0.3,8,2020
Warangal Rural,Nallabelly,08-08-2020,2.4,27.6,35.8,66.7,98.2,9.6,0,8,2020
Warangal Rural,Nallabelly,09-08-2020,0,27.6,33.4,66.1,99.9,7.6,0,8,2020
Warangal Rural,Nallabelly,10-08-2020,84,24.3,30.7,74,99.9,8.2,0,8,2020
Warangal Rural,Nallabelly,11-08-2020,63.2,24.9,25.8,97.7,99.9,7.8,0,8,2020
Warangal Rural,Nallabelly,12-08-2020,1.4,25.15,32.6,76.4,97.6,7.2,0,8,2020
Warangal Rural,Nallabelly,13-08-2020,42.4,23.9,27.6,96.75,99.9,8.4,0,8,2020
Warangal Rural,Nallabelly,14-08-2020,77.5,22.25,25.2,98.45,99.9,9.6,0,8,2020
Warangal Rural,Nallabelly,15-08-2020,263.1,22.85,25.8,99.15,99.9,9.6,0,8,2020
Warangal Rural,Nallabelly,16-08-2020,118.3,23.35,25.9,89.75,99.9,10.8,0,8,2020
Warangal Rural,Nallabelly,17-08-2020,100,22.35,27.1,98.8,99.9,9,0,8,2020
Warangal Rural,Nallabelly,18-08-2020,33.3,23.85,27.7,88.35,99.9,8.4,0,8,2020
Warangal Rural,Nallabelly,19-08-2020,34.6,23.7,32.4,70.9,99.9,10.5,0,8,2020
Warangal Rural,Nallabelly,20-08-2020,152.9,22.95,27.4,71.05,99.9,9.6,0,8,2020
Warangal Rural,Nallabelly,21-08-2020,94.2,24.15,25,78.9,99.9,10.7,0.2,8,2020
Warangal Rural,Nallabelly,22-08-2020,33.3,24.85,30.8,76.6,99.9,12.4,0,8,2020
Warangal Rural,Nallabelly,23-08-2020,0,25.65,33,75.85,99.9,11.1,0.7,8,2020
Warangal Rural,Nallabelly,24-08-2020,13,24.15,35.9,71.4,99.9,10.4,0,8,2020
Warangal Rural,Nallabelly,25-08-2020,0,25.6,35.2,71.7,99.9,7.7,0,8,2020
Warangal Rural,Nallabelly,26-08-2020,0,26.4,35.1,70.4,99.9,8.8,0,8,2020
Warangal Rural,Nallabelly,27-08-2020,8.1,24.05,33.1,78.9,99.9,7.9,0,8,2020
Warangal Rural,Nallabelly,28-08-2020,0.6,24.65,30.4,84.6,99.7,10.7,0,8,2020
Warangal Rural,Nallabelly,29-08-2020,2,25,32.7,74.35,99.05,9.9,0,8,2020
Warangal Rural,Nallabelly,30-08-2020,0.6,24.65,35.8,71.1,99.9,9.1,0,8,2020
Warangal Rural,Nallabelly,31-08-2020,0,25.1,35.3,66.5,99.7,8,0,8,2020
Warangal Rural,Narsampet,01-07-2020,0,26.1,37.3,56.6,99.9,16,0,7,2020
Warangal Rural,Narsampet,02-07-2020,12.6,25.5,35.8,63.3,99.9,13.6,0,7,2020
Warangal Rural,Narsampet,03-07-2020,0,26.9,35.7,66.7,99.9,5.4,0,7,2020
Warangal Rural,Narsampet,04-07-2020,48.3,22.7,32.7,65.7,100,4,0,7,2020
Warangal Rural,Narsampet,05-07-2020,1,24.1,31,95.9,100,8.7,0,7,2020
Warangal Rural,Narsampet,06-07-2020,49,22.4,27.9,91.5,99.6,9.3,0,7,2020
Warangal Rural,Narsampet,07-07-2020,0,25.5,30.7,98.6,100,6.7,0,7,2020
Warangal Rural,Narsampet,08-07-2020,0,27.5,35.1,79.2,99.9,14.3,0,7,2020
Warangal Rural,Narsampet,09-07-2020,2,25.8,34.7,74.9,99.9,10.4,0,7,2020
Warangal Rural,Narsampet,10-07-2020,39.3,24.9,35.1,92.7,99.9,8.4,0,7,2020
Warangal Rural,Narsampet,11-07-2020,0,24.9,32.6,87.2,99.9,7.7,0,7,2020
Warangal Rural,Narsampet,12-07-2020,0,24.6,35,73,99.9,7.2,0,7,2020
Warangal Rural,Narsampet,13-07-2020,10.9,24.8,34.7,74.4,99.9,7.1,0,7,2020
Warangal Rural,Narsampet,14-07-2020,0.4,24.9,32.4,87.8,99.9,6.6,0,7,2020
Warangal Rural,Narsampet,15-07-2020,82.4,24.9,31.4,83.2,99.9,1.9,0,7,2020
Warangal Rural,Narsampet,16-07-2020,0,25.9,30.7,96.5,99.9,11.2,0,7,2020
Warangal Rural,Narsampet,17-07-2020,0,25.3,30.1,90.4,99.9,13.9,0,7,2020
Warangal Rural,Narsampet,18-07-2020,0,25.2,32.6,79.1,99.9,10.6,0,7,2020
Warangal Rural,Narsampet,19-07-2020,0,25.7,35.8,70.4,99.9,9.5,0,7,2020
Warangal Rural,Narsampet,20-07-2020,0,25.6,35.8,74.2,99.9,5.3,0,7,2020
Warangal Rural,Narsampet,21-07-2020,0,27.5,35.4,75.9,99.9,10.8,0,7,2020
Warangal Rural,Narsampet,22-07-2020,0,27.5,35.7,68.4,99.9,13.3,0,7,2020
Warangal Rural,Narsampet,23-07-2020,17,24.9,34.8,77.5,99.9,8,0,7,2020
Warangal Rural,Narsampet,24-07-2020,1.2,24.9,30.1,93.9,99.9,4.1,0,7,2020
Warangal Rural,Narsampet,25-07-2020,0,25.2,33.1,84.1,99.9,6.9,0,7,2020
Warangal Rural,Narsampet,26-07-2020,0,24.9,35.6,75,99.9,11.4,0,7,2020
Warangal Rural,Narsampet,27-07-2020,0,27.3,37.8,48.6,98.3,2.6,0,7,2020
Warangal Rural,Narsampet,28-07-2020,0,27.3,37.3,55.6,99.9,0.2,0,7,2020
Warangal Rural,Narsampet,29-07-2020,2.9,24.8,35.7,65.5,99.9,0.6,0,7,2020
Warangal Rural,Narsampet,30-07-2020,0,26.9,35.6,71.4,99.9,0.4,0,7,2020
Warangal Rural,Narsampet,31-07-2020,0,27.5,37.8,56.9,99.9,9.6,0,7,2020
Warangal Rural,Narsampet,01-08-2020,0,27.5,35.3,71.1,99.9,8.1,0,8,2020
Warangal Rural,Narsampet,02-08-2020,5.2,24.7,32.6,89.2,99.9,11.4,0,8,2020
Warangal Rural,Narsampet,03-08-2020,29.1,25.9,35.5,71.4,99.9,8.3,0,8,2020
Warangal Rural,Narsampet,04-08-2020,5,26.1,33.3,79.4,99.9,7.2,0,8,2020
Warangal Rural,Narsampet,05-08-2020,10,25.1,32.5,85.6,99.9,6.8,0,8,2020
Warangal Rural,Narsampet,06-08-2020,11.5,26.7,30.1,91.5,99.9,11.2,0,8,2020
Warangal Rural,Narsampet,07-08-2020,0,25.4,32.6,82.5,99.9,13.9,0,8,2020
Warangal Rural,Narsampet,08-08-2020,4.2,27.5,35.4,77.3,99.9,9.5,0,8,2020
Warangal Rural,Narsampet,09-08-2020,0,27.4,32.6,75.7,99.9,5.2,0,8,2020
Warangal Rural,Narsampet,10-08-2020,50.3,24.9,30.1,80.9,99.9,5.7,0,8,2020
Warangal Rural,Narsampet,11-08-2020,20.9,24.1,27.2,98.9,99.9,5.9,0,8,2020
Warangal Rural,Narsampet,12-08-2020,0,25.4,32.2,82.4,99.9,5.9,0,8,2020
Warangal Rural,Narsampet,13-08-2020,49.6,24.9,28.1,96.2,99.9,11.7,0,8,2020
Warangal Rural,Narsampet,14-08-2020,30.8,23.3,27.2,99.9,100,6.3,0,8,2020
Warangal Rural,Narsampet,15-08-2020,220.4,23.1,25.7,99.9,100,13.3,0,8,2020
Warangal Rural,Narsampet,16-08-2020,94.4,24.2,25.7,84.8,99.9,11.6,0,8,2020
Warangal Rural,Narsampet,17-08-2020,68.2,23.3,27.3,99.9,100,10.8,0,8,2020
Warangal Rural,Narsampet,18-08-2020,8.7,24.9,27.8,99.4,99.9,10.7,0,8,2020
Warangal Rural,Narsampet,19-08-2020,14.6,24.9,32.6,81.1,99.9,6.3,0,8,2020
Warangal Rural,Narsampet,20-08-2020,113.1,24.2,28,97.1,99.9,10,0,8,2020
Warangal Rural,Narsampet,21-08-2020,66.4,24.9,27.1,75.6,99.9,12.2,0,8,2020
Warangal Rural,Narsampet,22-08-2020,13.6,24.8,30.7,98.5,100,13.3,0,8,2020
Warangal Rural,Narsampet,23-08-2020,0,26.7,33.1,78.9,99.9,10.9,0,8,2020
Warangal Rural,Narsampet,24-08-2020,4.1,24.8,35.2,80.4,99.9,4.4,0,8,2020
Warangal Rural,Narsampet,25-08-2020,0,26.6,35.4,74.5,99.9,4.6,0,8,2020
Warangal Rural,Narsampet,26-08-2020,0.9,27.3,32.7,73.3,99.9,4,0,8,2020
Warangal Rural,Narsampet,27-08-2020,48.9,24.3,30.7,85.8,99.9,9.8,0,8,2020
Warangal Rural,Narsampet,28-08-2020,0,24.9,30.4,94.8,100,8.9,0,8,2020
Warangal Rural,Narsampet,29-08-2020,0.8,26,33.3,76.1,99.9,9,0,8,2020
Warangal Rural,Narsampet,30-08-2020,10.4,24.9,35.8,73.7,99.9,8.7,0,8,2020
Warangal Rural,Narsampet,31-08-2020,0,25.3,37.4,64.9,99.9,7,0,8,2020
Warangal Rural,Khanapur,01-07-2020,0,26,34.2,64,95.5,3.4,0,7,2020
Warangal Rural,Khanapur,02-07-2020,13.4,25.2,34.1,63.2,97.6,3.4,0,7,2020
Warangal Rural,Khanapur,03-07-2020,0,26,34.2,63.8,94,1.8,0,7,2020
Warangal Rural,Khanapur,04-07-2020,52.8,23.1,33.9,67.6,97.8,2.1,0,7,2020
Warangal Rural,Khanapur,05-07-2020,2.4,24.4,30.4,76.4,96.3,3,0,7,2020
Warangal Rural,Khanapur,06-07-2020,42.6,23.1,27.3,90.4,98.4,2.6,0,7,2020
Warangal Rural,Khanapur,07-07-2020,0,25.5,29.8,79,97.2,2.3,0.5,7,2020
Warangal Rural,Khanapur,08-07-2020,0,25.8,32.1,70.8,93.3,3.7,0,7,2020
Warangal Rural,Khanapur,09-07-2020,3.5,25.6,32.6,67.6,96.1,1.8,0,7,2020
Warangal Rural,Khanapur,10-07-2020,90.6,23.4,32.4,73.5,98.7,3.1,0.2,7,2020
Warangal Rural,Khanapur,11-07-2020,0,25.3,31.2,72.1,97.4,2,0,7,2020
Warangal Rural,Khanapur,12-07-2020,0,25.2,32.9,69.1,96.8,2.6,0.1,7,2020
Warangal Rural,Khanapur,13-07-2020,8.4,24.7,32.5,71.2,98,3.1,0,7,2020
Warangal Rural,Khanapur,14-07-2020,32.3,22.4,30,82,98,1.3,0,7,2020
Warangal Rural,Khanapur,15-07-2020,98,23.9,30.3,84,99.7,2.5,0,7,2020
Warangal Rural,Khanapur,16-07-2020,4.4,24.8,28.7,88.2,98.1,2.3,0.2,7,2020
Warangal Rural,Khanapur,17-07-2020,0,24.9,29.4,78.1,94.6,2.6,0,7,2020
Warangal Rural,Khanapur,18-07-2020,0,25,31.9,70.4,94.9,2.5,0.1,7,2020
Warangal Rural,Khanapur,19-07-2020,1,26,33.1,69,96.6,3.8,0,7,2020
Warangal Rural,Khanapur,20-07-2020,5.8,25.4,33.5,68.3,98.2,1.6,0,7,2020
Warangal Rural,Khanapur,21-07-2020,0,25.3,32.9,73.8,96.7,1.6,0.1,7,2020
Warangal Rural,Khanapur,22-07-2020,0,26.1,33.9,68.5,96.2,2.1,0,7,2020
Warangal Rural,Khanapur,23-07-2020,41.7,23.4,32.2,76.3,98.5,3.8,0,7,2020
Warangal Rural,Khanapur,24-07-2020,4.3,23.7,28.2,84.2,98.6,1.8,0,7,2020
Warangal Rural,Khanapur,25-07-2020,0,25.3,31,75,96.2,0.9,0,7,2020
Warangal Rural,Khanapur,26-07-2020,0,25.5,31.9,72.6,97.5,1,0,7,2020
Warangal Rural,Khanapur,27-07-2020,0,26.5,34.2,60.1,92.1,1.8,0,7,2020
Warangal Rural,Khanapur,28-07-2020,0,26.7,34.1,62.5,96.2,2.2,0,7,2020
Warangal Rural,Khanapur,29-07-2020,45.1,24.4,34.7,67.2,100,2.2,0,7,2020
Warangal Rural,Khanapur,30-07-2020,1.9,25.6,33.5,67.6,96.6,1.8,0,7,2020
Warangal Rural,Khanapur,31-07-2020,0,26.3,33.9,68.6,95.9,2.2,0,7,2020
Warangal Rural,Khanapur,01-08-2020,0,27,33.5,71,96.4,1.7,0,8,2020
Warangal Rural,Khanapur,02-08-2020,14.9,24.9,30.6,77.3,98.3,2.2,0,8,2020
Warangal Rural,Khanapur,03-08-2020,3.8,25.4,33.9,67.9,98.1,2.5,0,8,2020
Warangal Rural,Khanapur,04-08-2020,6.2,25.4,30.7,75.1,97.7,2.4,0,8,2020
Warangal Rural,Khanapur,05-08-2020,6.9,25.2,29.6,78,98.4,3.5,0,8,2020
Warangal Rural,Khanapur,06-08-2020,2.4,24.8,29.9,83.4,96.2,2.8,0.2,8,2020
Warangal Rural,Khanapur,07-08-2020,0.3,25.8,31.9,76.6,96.1,3.3,0,8,2020
Warangal Rural,Khanapur,08-08-2020,1.3,26.7,32.6,72.5,95.3,2.9,0,8,2020
Warangal Rural,Khanapur,09-08-2020,0,26.8,31.3,74.9,95.9,1.6,0,8,2020
Warangal Rural,Khanapur,10-08-2020,63.6,23.2,29.5,79,100,1.9,0,8,2020
Warangal Rural,Khanapur,11-08-2020,17.5,23.8,25.8,93.7,99.3,2.4,0,8,2020
Warangal Rural,Khanapur,12-08-2020,3.5,25,30,79.5,97.3,2.1,0,8,2020
Warangal Rural,Khanapur,13-08-2020,76.9,23.9,25.9,94.3,99.7,1.4,0,8,2020
Warangal Rural,Khanapur,14-08-2020,38.4,23.1,25,96.7,99.6,2.2,0,8,2020
Warangal Rural,Khanapur,15-08-2020,151.3,23,23.5,99.1,100,3,0,8,2020
Warangal Rural,Khanapur,16-08-2020,89.5,23.1,24.9,95.6,100,3,0.2,8,2020
Warangal Rural,Khanapur,17-08-2020,96.6,22.7,25.2,96.7,100,2.4,0,8,2020
Warangal Rural,Khanapur,18-08-2020,6.9,24.4,27.1,90.9,100,2,0,8,2020
Warangal Rural,Khanapur,19-08-2020,9.2,23.9,30.2,77.6,99,3.3,0,8,2020
Warangal Rural,Khanapur,20-08-2020,107.3,23.3,26.4,90.1,100,2.9,0,8,2020
Warangal Rural,Khanapur,21-08-2020,90.7,23.9,25.3,96.9,100,4.2,0,8,2020
Warangal Rural,Khanapur,22-08-2020,8.9,24.8,28.9,84.1,99.4,3.3,0.1,8,2020
Warangal Rural,Khanapur,23-08-2020,0,25.6,30.9,78.8,99,3,0,8,2020
Warangal Rural,Khanapur,24-08-2020,8.5,22.4,32.9,75.7,98.8,2.9,0,8,2020
Warangal Rural,Khanapur,25-08-2020,6.8,25.7,32.5,72,97.4,2.6,0,8,2020
Warangal Rural,Khanapur,26-08-2020,0,26.1,32.2,72.7,99.4,1.2,0,8,2020
Warangal Rural,Khanapur,27-08-2020,63.1,23.5,29.5,84.5,100,2,0,8,2020
Warangal Rural,Khanapur,28-08-2020,0,23.8,27.6,86.7,99.7,2.4,0,8,2020
Warangal Rural,Khanapur,29-08-2020,0,24.7,31.7,73.7,97.8,2.5,0,8,2020
Warangal Rural,Khanapur,30-08-2020,6.4,24.2,30.6,77.4,99.6,2.2,0,8,2020
Warangal Rural,Khanapur,31-08-2020,0,25.4,32.4,71.6,96.5,1.6,0,8,2020
Warangal Rural,Chennaraopeta,01-07-2020,3.2,26,35.2,65.7,96.8,3.1,0,7,2020
Warangal Rural,Chennaraopeta,02-07-2020,12.8,25.4,34.6,72.9,98.1,2.2,0,7,2020
Warangal Rural,Chennaraopeta,03-07-2020,0,26.1,34.5,69.6,94.2,1.9,0.1,7,2020
Warangal Rural,Chennaraopeta,04-07-2020,91.7,23.1,33.1,72.1,100,2.2,0,7,2020
