District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Adilabad,Adilabad Rural,1-May-22,0,26.8,44.5,17.2,38.6,0,10,5,2022
Adilabad,Adilabad Rural,2-May-22,0,30,44.3,18.6,57.6,0,11.4,5,2022
Adilabad,Adilabad Rural,3-May-22,0,30,43.7,22.2,42.8,0.2,11.4,5,2022
Adilabad,Adilabad Rural,4-May-22,1,25.6,42.5,24.1,72.3,0.8,19.6,5,2022
Adilabad,Adilabad Rural,5-May-22,0,29.6,40.3,28.7,58.7,0.4,13.3,5,2022
Adilabad,Adilabad Rural,6-May-22,0,29.5,43.2,20.5,60.7,0,11.7,5,2022
Adilabad,Adilabad Rural,7-May-22,0,28.7,42.9,19.1,59.2,0,18.2,5,2022
Adilabad,Adilabad Rural,8-May-22,0,29.5,42.8,25.9,53.6,0,11.4,5,2022
Adilabad,Adilabad Rural,9-May-22,0,28.7,41.4,22.4,53.1,0,9.6,5,2022
Adilabad,Adilabad Rural,10-May-22,0,27.1,41.7,20.3,50.6,0,16.3,5,2022
Adilabad,Adilabad Rural,11-May-22,0,30.1,42,21.2,54,0.7,21.4,5,2022
Adilabad,Adilabad Rural,12-May-22,0,30.4,39.2,32.9,61.7,1.5,20.5,5,2022
Adilabad,Adilabad Rural,13-May-22,26.3,24.1,41,32.1,91.6,0,18.2,5,2022
Adilabad,Adilabad Rural,14-May-22,0,31,41.4,37.1,62.7,0,18.9,5,2022
Adilabad,Adilabad Rural,15-May-22,0,30.7,43.7,25.7,54.6,0.7,17.1,5,2022
Adilabad,Adilabad Rural,16-May-22,0,27.9,43.7,27.1,65.7,0.3,17.1,5,2022
Adilabad,Adilabad Rural,17-May-22,0,30.1,36.9,38.2,62.7,0.7,13.6,5,2022
Adilabad,Adilabad Rural,18-May-22,0,31.3,41,25.4,59.6,0,14.9,5,2022
Adilabad,Adilabad Rural,19-May-22,0,27.3,40.6,30.8,69.6,1.5,22.3,5,2022
Adilabad,Adilabad Rural,20-May-22,0,28.2,39.3,39.7,73.9,0,16.7,5,2022
Adilabad,Adilabad Rural,21-May-22,0,29.6,40.6,39.7,60.2,0,10.4,5,2022
Adilabad,Adilabad Rural,22-May-22,0,29.1,40.7,28,52.1,0,15.2,5,2022
Adilabad,Adilabad Rural,23-May-22,0,29.8,40.6,23.6,52.6,0,14.5,5,2022
Adilabad,Adilabad Rural,24-May-22,0,28.3,40.5,30.8,54.1,0,12.1,5,2022
Adilabad,Adilabad Rural,25-May-22,0,27.3,40.1,35,59.2,0,14.4,5,2022
Adilabad,Adilabad Rural,26-May-22,11.5,25.2,41.8,36.5,75.5,0.8,14.5,5,2022
Adilabad,Adilabad Rural,27-May-22,1.5,26.3,40.7,35,71.1,0,16,5,2022
Adilabad,Adilabad Rural,28-May-22,0,26.7,39.6,32.1,59.7,0,11.2,5,2022
Adilabad,Adilabad Rural,29-May-22,0,30,40.9,26.6,62.6,0,12.9,5,2022
Adilabad,Adilabad Rural,30-May-22,0,31.8,43.4,23.7,47.6,0,15.4,5,2022
Adilabad,Adilabad Rural,31-May-22,0,32.5,43.4,24.9,57.2,0,14.9,5,2022
Adilabad,Adilabad Urban,1-May-22,0,27.9,45.2,13.9,35.9,0,7.8,5,2022
Adilabad,Adilabad Urban,2-May-22,0,29.3,45.3,14.5,61.3,0,4.5,5,2022
Adilabad,Adilabad Urban,3-May-22,0,29.9,44.3,18.4,42,0,3.9,5,2022
Adilabad,Adilabad Urban,4-May-22,1.8,24.9,43.3,20.5,79.7,0,7,5,2022
Adilabad,Adilabad Urban,5-May-22,0,28.9,41,24.2,63.6,0,6.8,5,2022
Adilabad,Adilabad Urban,6-May-22,0,27.7,43,15.7,59,0,13.6,5,2022
Adilabad,Adilabad Urban,7-May-22,0,28.7,44.4,15.7,60.3,0,10.2,5,2022
Adilabad,Adilabad Urban,8-May-22,0,26.4,43.4,20.5,57.8,0,8.8,5,2022
Adilabad,Adilabad Urban,9-May-22,0,28.1,42.7,18.7,56.4,0,8.1,5,2022
Adilabad,Adilabad Urban,10-May-22,0,25.6,43.6,15.7,61.5,0,7.3,5,2022
Adilabad,Adilabad Urban,11-May-22,0,28.8,43.9,16.4,56.9,0,65.1,5,2022
Adilabad,Adilabad Urban,12-May-22,0,31.2,41.4,27.4,59.7,0,10.7,5,2022
Adilabad,Adilabad Urban,13-May-22,18.8,23.8,42.4,27.8,93.5,0,15.7,5,2022
Adilabad,Adilabad Urban,14-May-22,0,31.6,41.8,35.1,63.2,0,65.1,5,2022
Adilabad,Adilabad Urban,15-May-22,0,31.5,44.8,21.8,52.2,0,4.1,5,2022
Adilabad,Adilabad Urban,16-May-22,0.6,29.2,44.3,23.8,62.7,0,8.6,5,2022
Adilabad,Adilabad Urban,17-May-22,0,30.2,39.9,29.5,65.6,0,10.1,5,2022
Adilabad,Adilabad Urban,18-May-22,0,31.9,42.6,23.3,58.7,0,4.9,5,2022
Adilabad,Adilabad Urban,19-May-22,0,26.4,41.3,23.5,71.8,0,6.3,5,2022
Adilabad,Adilabad Urban,20-May-22,0,26.6,39.4,40,75.4,0,5.7,5,2022
Adilabad,Adilabad Urban,21-May-22,0,29.6,40.3,35.5,63.3,0,10.4,5,2022
Adilabad,Adilabad Urban,22-May-22,0,27.5,42.7,24.2,55.9,0,14.7,5,2022
Adilabad,Adilabad Urban,23-May-22,0,29.9,41.9,20,50.1,0,15.7,5,2022
Adilabad,Adilabad Urban,24-May-22,0,29,42,25.5,56.2,0,6.9,5,2022
Adilabad,Adilabad Urban,25-May-22,0,27.8,42.4,30.2,61.7,0,6,5,2022
Adilabad,Adilabad Urban,26-May-22,2.9,25.2,41.1,26.1,78.8,0,4,5,2022
Adilabad,Adilabad Urban,27-May-22,4,24.7,42.4,26.9,85.2,0,7.9,5,2022
Adilabad,Adilabad Urban,28-May-22,0.5,26.9,41.2,28.2,57.6,0,6.6,5,2022
Adilabad,Adilabad Urban,29-May-22,0,28.8,41.9,23.5,53.3,0,11.6,5,2022
Adilabad,Adilabad Urban,30-May-22,0,29.1,42.6,26.1,55.8,0,6.8,5,2022
Adilabad,Adilabad Urban,31-May-22,0,31.6,43.6,25.2,55.2,0,8.8,5,2022
Adilabad,Bazarhathnoor,1-May-22,0,27.1,42,17.1,40.6,0,1.8,5,2022
Adilabad,Bazarhathnoor,2-May-22,0,23.3,41.2,19.2,58.4,0.1,3.3,5,2022
Adilabad,Bazarhathnoor,3-May-22,0,26.9,40.2,24.7,49.3,0,2.1,5,2022
Adilabad,Bazarhathnoor,4-May-22,1.2,22.7,40.4,25.4,84.5,0.1,8.1,5,2022
Adilabad,Bazarhathnoor,5-May-22,0,25.3,38,37.1,66.3,0,5.9,5,2022
Adilabad,Bazarhathnoor,6-May-22,0,22.8,39.4,23.1,67,0,2.4,5,2022
Adilabad,Bazarhathnoor,7-May-22,0,24.7,40.3,19.9,71.4,0,2.9,5,2022
Adilabad,Bazarhathnoor,8-May-22,0,26.4,40.5,22.6,50.7,0,1.8,5,2022
Adilabad,Bazarhathnoor,9-May-22,0,24.6,39.1,25.1,65.3,0,4.5,5,2022
Adilabad,Bazarhathnoor,10-May-22,0,24.4,40.7,21.3,62.8,0.1,2.2,5,2022
Adilabad,Bazarhathnoor,11-May-22,0,28.5,39.6,24,60.9,0,2.8,5,2022
Adilabad,Bazarhathnoor,12-May-22,0,28.1,36.8,36.2,68.6,0.1,6.6,5,2022
Adilabad,Bazarhathnoor,13-May-22,0.3,23.9,39.5,36.2,86.7,0,13.4,5,2022
Adilabad,Bazarhathnoor,14-May-22,0,28.8,39.4,39.4,72.4,0.2,2.4,5,2022
Adilabad,Bazarhathnoor,15-May-22,0,27.8,41.5,25.4,61.3,0.1,9.1,5,2022
Adilabad,Bazarhathnoor,16-May-22,33.4,24.6,42.2,29.1,81,0.1,2.6,5,2022
Adilabad,Bazarhathnoor,17-May-22,0,24.9,35.5,41.9,88.6,0,4.3,5,2022
Adilabad,Bazarhathnoor,18-May-22,0,28.1,39.9,32.9,72.4,0,9.3,5,2022
Adilabad,Bazarhathnoor,19-May-22,0,24.6,38.2,32,82,0.1,10.6,5,2022
Adilabad,Bazarhathnoor,20-May-22,0,27.4,35.8,45.9,78.9,0,7.8,5,2022
Adilabad,Bazarhathnoor,21-May-22,0,27.8,37.7,43.4,69.7,0.1,8.9,5,2022
Adilabad,Bazarhathnoor,22-May-22,0,27.2,38.9,29.9,59.9,0.1,10.5,5,2022
Adilabad,Bazarhathnoor,23-May-22,0,27.5,37.4,33.3,52.9,0.1,16.1,5,2022
Adilabad,Bazarhathnoor,24-May-22,0,28.3,37.3,34,60.9,0.1,12.8,5,2022
Adilabad,Bazarhathnoor,25-May-22,0.9,23.9,38.1,34.7,86.7,0.1,11.1,5,2022
Adilabad,Bazarhathnoor,26-May-22,2.6,23.2,37.7,35.9,88.1,0,6.7,5,2022
Adilabad,Bazarhathnoor,27-May-22,11.1,22.3,38.5,34,89,0,2.1,5,2022
Adilabad,Bazarhathnoor,28-May-22,0,26.2,37.6,33.3,61.4,0,2.8,5,2022
Adilabad,Bazarhathnoor,29-May-22,0,29,38.1,28.5,54.9,0,3.6,5,2022
Adilabad,Bazarhathnoor,30-May-22,0,28.2,38.7,29.9,65.4,0,3.3,5,2022
Adilabad,Bazarhathnoor,31-May-22,0,29.7,39,32.6,52.3,0,2.8,5,2022
Adilabad,Bela,1-May-22,0,30.2,45.4,5.4,29,0.1,3.5,5,2022
Adilabad,Bela,2-May-22,0,31.4,44.5,5.4,49.7,0.1,3.5,5,2022
Adilabad,Bela,3-May-22,0,31.7,44.4,8.1,41,0.1,2.3,5,2022
Adilabad,Bela,4-May-22,0,25.8,44.2,9.9,67.8,0.2,6.7,5,2022
Adilabad,Bela,5-May-22,0,30.8,41.5,27.2,56.3,0.1,3.5,5,2022
Adilabad,Bela,6-May-22,0,29.7,43.4,6.5,53,0,3.6,5,2022
Adilabad,Bela,7-May-22,0,29.3,43.3,5.3,55.9,0.1,4.6,5,2022
Adilabad,Bela,8-May-22,0,26.8,43.9,9.9,56.3,0,2.9,5,2022
Adilabad,Bela,9-May-22,0,28.5,42.5,9.2,45.8,0,2.2,5,2022
Adilabad,Bela,10-May-22,0,27.1,42.5,6.6,46.4,0.1,2.4,5,2022
Adilabad,Bela,11-May-22,0,29.6,43.7,7.3,55,0.1,3.4,5,2022
Adilabad,Bela,12-May-22,0,31.5,41.4,16.2,59.2,0.9,3.8,5,2022
Adilabad,Bela,13-May-22,0,29.2,42.7,18.8,72.1,0.3,6,5,2022
Adilabad,Bela,14-May-22,0,32,41.3,21.5,56.6,0.2,4.3,5,2022
Adilabad,Bela,15-May-22,0,32.3,45.3,8.1,49.1,0.3,5.3,5,2022
Adilabad,Bela,16-May-22,1.8,28.3,44.9,12.6,62.1,0.2,4.2,5,2022
Adilabad,Bela,17-May-22,0,30.6,38.3,22.8,60.9,0.1,3.4,5,2022
Adilabad,Bela,18-May-22,0,32.1,42,15.1,57.1,0.3,3.8,5,2022
Adilabad,Bela,19-May-22,0,27.4,41.2,18.2,68.2,0.3,4.1,5,2022
Adilabad,Bela,20-May-22,0,30.3,40.2,26.7,69.8,0.2,4.8,5,2022
Adilabad,Bela,21-May-22,0,30.5,41.1,23.4,60,0.2,4.7,5,2022
Adilabad,Bela,22-May-22,0,29.9,40.7,14.2,48,0.3,4.6,5,2022
Adilabad,Bela,23-May-22,0,30.9,41.2,10.4,48,0.3,4.2,5,2022
Adilabad,Bela,24-May-22,0,30.9,40.8,14.2,48.5,0.1,3.9,5,2022
Adilabad,Bela,25-May-22,0,28.5,41.1,17.5,61.6,0.1,3.9,5,2022
Adilabad,Bela,26-May-22,5.7,25.6,41,20.1,83.4,0,3.7,5,2022
Adilabad,Bela,27-May-22,3.7,24,42.2,17,92.3,0.1,4.1,5,2022
Adilabad,Bela,28-May-22,0,28.7,40.3,18.2,58.2,0,3.9,5,2022
Adilabad,Bela,29-May-22,0,30.6,40.9,11.7,52.5,0.2,5.9,5,2022
Adilabad,Bela,30-May-22,0,31.1,41.3,13,49.4,0.2,3.9,5,2022
Adilabad,Bela,31-May-22,0,32.1,41.4,15.5,46.5,0,3.5,5,2022
Adilabad,Bheempoor,1-May-22,0,28.4,43,16,38,0,3.7,5,2022
Adilabad,Bheempoor,2-May-22,0,28.8,43.2,16.9,42.7,0,2.2,5,2022
Adilabad,Bheempoor,3-May-22,0,30.6,42.8,20.6,43.5,0,2.6,5,2022
Adilabad,Bheempoor,4-May-22,0,27.8,43.4,21.8,65.3,0.3,6.6,5,2022
Adilabad,Bheempoor,5-May-22,0,26.8,40.7,29,69.6,0,3.4,5,2022
Adilabad,Bheempoor,6-May-22,0,26.6,42.8,18.9,49.2,0,1.7,5,2022
Adilabad,Bheempoor,7-May-22,0,28.5,42.9,18.6,56.8,0,2.9,5,2022
Adilabad,Bheempoor,8-May-22,0,26.2,43,23.3,56.8,0,2.7,5,2022
Adilabad,Bheempoor,9-May-22,0,27.8,42.4,20,50.7,0,4,5,2022
Adilabad,Bheempoor,10-May-22,0,26.5,42.1,17.9,50.5,0,2.8,5,2022
Adilabad,Bheempoor,11-May-22,0,30.4,42.9,17.8,56.1,0,3.8,5,2022
Adilabad,Bheempoor,12-May-22,0,31.8,42.4,25.9,57.9,0.3,4.6,5,2022
Adilabad,Bheempoor,13-May-22,7.5,24.8,42.3,30.7,90.3,0,4.8,5,2022
Adilabad,Bheempoor,14-May-22,0,30,41.2,27.7,74,0,2.7,5,2022
Adilabad,Bheempoor,15-May-22,0,32.1,43.9,24.3,51.3,0,3,5,2022
Adilabad,Bheempoor,16-May-22,0,31.1,43.7,26.3,55.6,0.2,3.9,5,2022
Adilabad,Bheempoor,17-May-22,0,29.5,39.8,29.8,61.7,0,2.4,5,2022
Adilabad,Bheempoor,18-May-22,0,32.3,42.8,20.1,54,0,3,5,2022
Adilabad,Bheempoor,19-May-22,12,23,40.4,25.8,84.8,0.3,5.1,5,2022
Adilabad,Bheempoor,20-May-22,0.8,24.3,35.6,57.6,91.3,0,3.3,5,2022
Adilabad,Bheempoor,21-May-22,0,29.6,39.4,41.8,68.4,0.1,2.2,5,2022
Adilabad,Bheempoor,22-May-22,0,29.7,40.4,30.3,50.1,0,4.4,5,2022
Adilabad,Bheempoor,23-May-22,0,30.2,40.9,22.3,51.7,0,2.8,5,2022
Adilabad,Bheempoor,24-May-22,0,28.4,40.2,30.1,53.9,0,2.3,5,2022
Adilabad,Bheempoor,25-May-22,1,28.9,40.1,33.8,57.9,0,1.7,5,2022
Adilabad,Bheempoor,26-May-22,0.8,26.4,40.6,27.7,77.3,0,3.3,5,2022
Adilabad,Bheempoor,27-May-22,0.5,24.4,41.1,30.4,89.3,0,2.6,5,2022
Adilabad,Bheempoor,28-May-22,0,26.9,39.7,32.9,61.3,0,2.3,5,2022
Adilabad,Bheempoor,29-May-22,0,29.5,40.5,29.4,55.4,0,2.4,5,2022
Adilabad,Bheempoor,30-May-22,0,31,41.3,30.3,54.1,0,14.3,5,2022
Adilabad,Bheempoor,31-May-22,0,32.3,40.9,29,51.8,0,1.9,5,2022
Adilabad,Boath,1-May-22,0,27.6,41.8,14.6,34.8,0,1.8,5,2022
Adilabad,Boath,2-May-22,0,24.8,41.1,17.2,57.5,0.1,3.3,5,2022
Adilabad,Boath,3-May-22,0,26.4,41.9,21.8,47.9,0,2.1,5,2022
Adilabad,Boath,4-May-22,6.3,22.7,42.4,21.3,91.1,0,13.2,5,2022
Adilabad,Boath,5-May-22,0,25.3,37.3,34.6,82.4,0,10.2,5,2022
Adilabad,Boath,6-May-22,0,23.9,41.3,19.1,62.3,0,2.4,5,2022
Adilabad,Boath,7-May-22,0,25.1,41,18.3,70.2,0,2.9,5,2022
Adilabad,Boath,8-May-22,0,25.2,41.1,19.5,58.7,0,1.8,5,2022
Adilabad,Boath,9-May-22,0,26.1,40.2,25.7,57,0,4.5,5,2022
Adilabad,Boath,10-May-22,0,24.2,41.4,16.8,54.6,0,4.2,5,2022
Adilabad,Boath,11-May-22,0,27.4,40.3,17.8,52.3,0,5.4,5,2022
Adilabad,Boath,12-May-22,0,29.4,39.2,26.2,61.8,0,9,5,2022
Adilabad,Boath,13-May-22,3.8,24.9,39.9,34.6,89.1,0,19.3,5,2022
Adilabad,Boath,14-May-22,0,29.3,40.4,35.4,67.2,0.2,2.4,5,2022
Adilabad,Boath,15-May-22,0,27.5,43.4,21.9,55.8,0,16,5,2022
Adilabad,Boath,16-May-22,2.1,25.7,42.6,26,85.2,0,3.3,5,2022
Adilabad,Boath,17-May-22,0,26.3,36.8,38,79.2,0,6.5,5,2022
Adilabad,Boath,18-May-22,0,29.8,40.4,32,60.4,0,16,5,2022
Adilabad,Boath,19-May-22,0,25.6,38.7,27.8,76.8,0,17.8,5,2022
Adilabad,Boath,20-May-22,0,28.5,37.2,42.5,77.7,0,12.4,5,2022
Adilabad,Boath,21-May-22,0,27.9,39.3,40.7,65.5,0,15,5,2022
Adilabad,Boath,22-May-22,0,27,40.3,24.9,56.2,0,17.7,5,2022
Adilabad,Boath,23-May-22,0,27.7,40.5,23.1,58.3,0,28.7,5,2022
Adilabad,Boath,24-May-22,0,28.9,39.5,28.2,57,0,23.1,5,2022
Adilabad,Boath,25-May-22,16.1,22.3,39.7,29.7,86.7,0,18.4,5,2022
Adilabad,Boath,26-May-22,4.2,24.1,38,33.2,86.6,0,11,5,2022
Adilabad,Boath,27-May-22,4.9,23.4,39.2,29.3,81.8,0,18.7,5,2022
Adilabad,Boath,28-May-22,0,26.3,38.6,30.3,58.8,0,18.5,5,2022
Adilabad,Boath,29-May-22,0,28.3,39.2,27.1,55.3,0,22,5,2022
Adilabad,Boath,30-May-22,0,28,39.8,26.8,55.5,0,22.1,5,2022
Adilabad,Boath,31-May-22,0,30.1,40.7,26.9,50.5,0,18.6,5,2022
Adilabad,Gadiguda,1-May-22,0,30.1,43.6,13.8,23.3,0.1,5.5,5,2022
Adilabad,Gadiguda,2-May-22,0,26.8,42.6,13.2,66.7,0.1,3.5,5,2022
Adilabad,Gadiguda,3-May-22,0,28.4,42,17.1,47.5,0.1,6.6,5,2022
Adilabad,Gadiguda,4-May-22,0,24.5,42.2,19.4,77.8,0.1,9.2,5,2022
Adilabad,Gadiguda,5-May-22,0,28.8,38.2,32.9,56.1,0.1,6.8,5,2022
Adilabad,Gadiguda,6-May-22,0,25.4,42,19.6,61.7,0,8.1,5,2022
Adilabad,Gadiguda,7-May-22,0,27.3,42,13,61.2,0.1,7.1,5,2022
Adilabad,Gadiguda,8-May-22,0,26.5,39.8,32.7,42.3,0,5.1,5,2022
Adilabad,Gadiguda,9-May-22,0,25.9,41.6,17.3,56.2,0,6.2,5,2022
Adilabad,Gadiguda,10-May-22,0,25.4,41.1,17.7,51.7,0.1,6.5,5,2022
Adilabad,Gadiguda,11-May-22,0,29.6,40.6,17,57.1,0.1,8.9,5,2022
Adilabad,Gadiguda,12-May-22,0,30.4,38.1,28.1,50.8,0.5,10.2,5,2022
Adilabad,Gadiguda,13-May-22,0,27.7,41,27.6,69.1,0.2,8.2,5,2022
Adilabad,Gadiguda,14-May-22,0,30.8,40.1,30.8,58.2,0.2,8.8,5,2022
Adilabad,Gadiguda,15-May-22,0,30.4,42.6,20.2,51.6,0.2,13.5,5,2022
Adilabad,Gadiguda,16-May-22,0,26.1,43.7,35.9,71.9,0.1,21,5,2022
Adilabad,Gadiguda,17-May-22,0,28.4,36.9,33.1,65.7,0.1,3.8,5,2022
Adilabad,Gadiguda,18-May-22,0,30.3,40.3,35.6,59.7,0.3,5.3,5,2022
Adilabad,Gadiguda,19-May-22,0,27.5,39,44.2,72.3,0.2,9.1,5,2022
Adilabad,Gadiguda,20-May-22,0,29.8,38.2,52.9,62.2,0.2,4.8,5,2022
Adilabad,Gadiguda,21-May-22,0,29.9,39.3,32.8,56.4,0.2,8.3,5,2022
Adilabad,Gadiguda,22-May-22,0,29.2,39.4,23.3,49.3,0.3,11.8,5,2022
Adilabad,Gadiguda,23-May-22,0,30,39.5,38.3,42.7,0.3,9.2,5,2022
Adilabad,Gadiguda,24-May-22,0,30.6,39,23.6,45.7,0.1,9.1,5,2022
Adilabad,Gadiguda,25-May-22,0,27.9,39.4,26.7,54.7,0.1,8.1,5,2022
Adilabad,Gadiguda,26-May-22,13.5,22.6,40.5,24.1,98.8,0,4.2,5,2022
Adilabad,Gadiguda,27-May-22,6,22.9,40.8,31.9,97.4,0.1,10.6,5,2022
Adilabad,Gadiguda,28-May-22,0,25.8,39.5,49.5,74.2,0,9.7,5,2022
Adilabad,Gadiguda,29-May-22,0,27.6,40.1,40.3,59.7,0.2,10.1,5,2022
Adilabad,Gadiguda,30-May-22,0,30.6,40.8,24.5,47.9,0.2,10,5,2022
Adilabad,Gadiguda,31-May-22,0,31.8,40.8,22.1,55,0,8.9,5,2022
Adilabad,Gudihathnur,1-May-22,0,30.1,43.4,13.6,31.4,0,1.9,5,2022
Adilabad,Gudihathnur,2-May-22,0,26.7,43.1,15.6,55.3,0,2.5,5,2022
Adilabad,Gudihathnur,3-May-22,0,28,42.1,20.5,43.7,0,1.2,5,2022
Adilabad,Gudihathnur,4-May-22,2.8,21.8,43.1,20,91.6,0,2.4,5,2022
Adilabad,Gudihathnur,5-May-22,0,27,37.5,48.7,83.4,0,2.3,5,2022
Adilabad,Gudihathnur,6-May-22,0,27.3,40.7,29.9,75.8,0,1.9,5,2022
Adilabad,Gudihathnur,7-May-22,0,26.7,40.9,28.2,78.4,0,2.7,5,2022
Adilabad,Gudihathnur,8-May-22,0,27.7,40.3,33.9,71.4,0,1.3,5,2022
Adilabad,Gudihathnur,9-May-22,0,28.3,39.9,31.5,73.4,0,2.8,5,2022
Adilabad,Gudihathnur,10-May-22,0,27.3,40.7,28.6,69.8,0,1.3,5,2022
Adilabad,Gudihathnur,11-May-22,0,28.9,40.7,19.8,72,0,4.2,5,2022
Adilabad,Gudihathnur,12-May-22,0,29.4,38.4,39.9,67.4,0,3.1,5,2022
Adilabad,Gudihathnur,13-May-22,9.4,24.6,42,35.4,96.4,0,5.4,5,2022
Adilabad,Gudihathnur,14-May-22,0,30.1,39.3,47.8,79.6,0,1.8,5,2022
Adilabad,Gudihathnur,15-May-22,0,30.2,44.1,31.7,75.5,0,1.7,5,2022
Adilabad,Gudihathnur,16-May-22,0,26.4,42.1,31.7,80.7,0.3,1.8,5,2022
Adilabad,Gudihathnur,17-May-22,0,28.6,39.4,34.9,80.3,0,1.8,5,2022
Adilabad,Gudihathnur,18-May-22,0,29.8,38.6,48.8,76.7,0,2.6,5,2022
Adilabad,Gudihathnur,19-May-22,0,26.5,37.7,35.5,76.7,0,2.4,5,2022
Adilabad,Gudihathnur,20-May-22,0,28.4,36.7,50.5,85.3,0,2.3,5,2022
Adilabad,Gudihathnur,21-May-22,0,28.5,39.8,47.8,74.1,0,2.7,5,2022
Adilabad,Gudihathnur,22-May-22,0,28.7,39.5,31.4,68.2,0.3,2.1,5,2022
Adilabad,Gudihathnur,23-May-22,0,28.9,39.3,31.2,69.8,0.2,3.1,5,2022
Adilabad,Gudihathnur,24-May-22,0,30,39.2,34.1,65.5,0,3,5,2022
Adilabad,Gudihathnur,25-May-22,1.9,27.2,38.9,47.5,76.6,0,2.6,5,2022
Adilabad,Gudihathnur,26-May-22,1.6,26.4,38.6,39.9,84.3,0,2.4,5,2022
Adilabad,Gudihathnur,27-May-22,5.4,24.8,39.6,40.2,90.2,0,3.6,5,2022
Adilabad,Gudihathnur,28-May-22,0,27.3,38.7,30.2,72.3,0,1.7,5,2022
Adilabad,Gudihathnur,29-May-22,0,29.6,39.9,31.3,68.4,0.2,2.7,5,2022
Adilabad,Gudihathnur,30-May-22,0,30.7,41.8,32.2,70.5,0,2.7,5,2022
Adilabad,Gudihathnur,31-May-22,0,31.2,40.5,44.1,68,0,2.5,5,2022
Adilabad,Ichoda,1-May-22,0,27.7,42.1,15.8,36.4,0,1.9,5,2022
Adilabad,Ichoda,2-May-22,0,26.8,41.3,18.3,59.1,0,2.5,5,2022
Adilabad,Ichoda,3-May-22,0,27.8,40.8,23.6,51.1,0,1.2,5,2022
Adilabad,Ichoda,4-May-22,0,22.7,41.2,23.2,90.7,0,2.4,5,2022
Adilabad,Ichoda,5-May-22,0,26,37.7,34.5,76.3,0,2.3,5,2022
Adilabad,Ichoda,6-May-22,0,27.3,40.9,20.6,62.2,0,1.9,5,2022
Adilabad,Ichoda,7-May-22,0,26.1,40.7,18.9,69.5,0,2.7,5,2022
Adilabad,Ichoda,8-May-22,0,28.1,40.6,20.7,56.3,0,1.3,5,2022
Adilabad,Ichoda,9-May-22,0,27.8,39.7,21.9,59.2,0,2.8,5,2022
Adilabad,Ichoda,10-May-22,0,28.8,41.4,18.8,53,0,1.3,5,2022
Adilabad,Ichoda,11-May-22,0,29.6,40.5,19.9,58.1,0,4.2,5,2022
Adilabad,Ichoda,12-May-22,0,29,38,30.7,65.4,0,3.1,5,2022
Adilabad,Ichoda,13-May-22,1.4,24.8,39.2,38.1,85.7,0,5.4,5,2022
Adilabad,Ichoda,14-May-22,0,29.8,40.4,35.9,68.1,0,1.8,5,2022
Adilabad,Ichoda,15-May-22,0,29.5,41.6,24.4,55.7,0,1.7,5,2022
Adilabad,Ichoda,16-May-22,0,26.6,41.6,25.3,70,0.3,1.8,5,2022
Adilabad,Ichoda,17-May-22,0,27,36.4,36.5,71.4,0,1.8,5,2022
Adilabad,Ichoda,18-May-22,0,29.7,38.8,34.7,64,0,2.6,5,2022
Adilabad,Ichoda,19-May-22,0,26.6,37.4,30.7,77.4,0,2.4,5,2022
Adilabad,Ichoda,20-May-22,0,28.3,36.7,44.5,79.7,0,2.3,5,2022
Adilabad,Ichoda,21-May-22,0,28,38,43.3,66.8,0,2.7,5,2022
Adilabad,Ichoda,22-May-22,0,27.4,39.1,28,55.6,0.3,2.1,5,2022
Adilabad,Ichoda,23-May-22,0,27.8,38.8,21.3,58.5,0.2,3.1,5,2022
Adilabad,Ichoda,24-May-22,0,28.8,38.4,29.3,57.6,0,3,5,2022
Adilabad,Ichoda,25-May-22,4.2,24.2,38.5,30,74.2,0,2.6,5,2022
Adilabad,Ichoda,26-May-22,1.1,24.1,37.4,38.2,87.8,0,2.4,5,2022
Adilabad,Ichoda,27-May-22,11.6,24.2,39.1,31.4,89.2,0,2.9,5,2022
Adilabad,Ichoda,28-May-22,0,28.2,38.3,30.7,60.5,0,2.3,5,2022
Adilabad,Ichoda,29-May-22,0,27.9,38.4,26,54.2,0.1,3.2,5,2022
Adilabad,Ichoda,30-May-22,0,31.9,40.1,27.3,59.8,0,3,5,2022
Adilabad,Ichoda,31-May-22,0,32,41,34.9,56.7,0,2.7,5,2022
Adilabad,Inderavelly,1-May-22,0,29,43.2,14,30.5,0,15.2,5,2022
Adilabad,Inderavelly,2-May-22,0,28.3,42.6,14.2,66.3,0.3,15.7,5,2022
Adilabad,Inderavelly,3-May-22,0,28.4,41.9,16.9,47,0,15.5,5,2022
Adilabad,Inderavelly,4-May-22,0.4,22.1,42.6,17.5,81.4,0.7,16.2,5,2022
Adilabad,Inderavelly,5-May-22,0,27.2,38.7,31.9,65.2,1.4,12.3,5,2022
Adilabad,Inderavelly,6-May-22,0,28,42,14.2,62.6,0,14.2,5,2022
Adilabad,Inderavelly,7-May-22,0,27.3,42.3,14.2,59.7,0,15.2,5,2022
Adilabad,Inderavelly,8-May-22,0,28.2,40.1,23.9,57.4,0,10.6,5,2022
Adilabad,Inderavelly,9-May-22,0,27.6,40.6,17,58,0.8,14.5,5,2022
